State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Haryana,"Al Falah SchooloffMS,Faridabad",MICROBIOLOGY,Haryana Priv NRI,"?20,78,000*","?55,000",0,?0,Info Not Available,,,
Haryana,"SGGST Med Coll, Gurgaon",MICROBIOLOGY,Haryana Priv NRI,"?14,17,000*","?56,100",Info Not Available,Info not available,720,,,
Haryana,"ESIC Med Coll, Faridabad",PAEDIATRICS,HAR Govt-Inst. Pref,"?2,50,000*","?1,15,853*",2*,"?10,00,000*",625,,,
Haryana,"Pt BD Sharma, Rohtak",PAEDIATRICS,HAR Govt-Inst. Pref,"?1,25,000*","?1,00,980*",0*,?0*,2080,,,
Haryana,"ESIC Med Coll, Faridabad",PAEDIATRICS,HAR Govt-All,"?2,50,000*","?1,15,853*",2*,"?10,00,000*",625,,,
Haryana,"Pt BD Sharma, Rohtak",PAEDIATRICS,HAR Govt-All,"?1,25,000*","?1,00,980*",0*,?0*,2080,,,
Haryana,"Kalpana Chawala Govt MC,Karnal",PAEDIATRICS,HAR Govt-All,"?1,25,000*","?1,00,980*",0*,?0*,500,,,
Haryana,"Adesh Med Coll, Shahabad",PAEDIATRICS,HAR Priv-Govt Quota,"?14,02,000*","?44,000",0,?0,775,,,
Haryana,"Al Falah SchooloffMS,Faridabad",PAEDIATRICS,HAR Priv-Govt Quota,"?29,90,000*","?55,000",0,?0,Info Not Available,,,
Haryana,"SGGST Med Coll, Gurgaon",PAEDIATRICS,HAR Priv-Govt Quota,"?32,00,000*","?56,100",Info Not Available,Info not available,720,,,
Haryana,"NC Med Coll, Panipat",PAEDIATRICS,HAR Priv-Govt Quota,"?14,02,000*","?40,000",0,?0,680,,,
Haryana,"World College of MS&RC, Jhajjar",PAEDIATRICS,HAR Priv-Govt Quota,"?14,02,000*","?56,100",0,?0,Info Not Available,,,
Haryana,"Adesh Med Coll, Shahabad",PAEDIATRICS,HAR Priv-Mgmt,"?14,02,000*","?44,000",0,?0,775,,,
Haryana,"Al Falah SchooloffMS,Faridabad",PAEDIATRICS,HAR Priv-Mgmt,"?29,90,000*","?55,000",0,?0,Info Not Available,,,
Haryana,"SGGST Med Coll, Gurgaon",PAEDIATRICS,HAR Priv-Mgmt,"?32,00,000*","?56,100",Info Not Available,Info not available,720,,,
Haryana,"NC Med Coll, Panipat",PAEDIATRICS,HAR Priv-Mgmt,"?14,02,000*","?40,000",0,?0,680,,,
Haryana,"World College of MS&RC, Jhajjar",PAEDIATRICS,HAR Priv-Mgmt,"?14,02,000*","?56,100",0,?0,Info Not Available,,,
Haryana,"Adesh Med Coll, Shahabad",PAEDIATRICS,Haryana Priv IP,"?14,02,000*","?44,000",0,?0,775,,,
Haryana,"NC Med Coll, Panipat",PAEDIATRICS,Haryana Priv IP,"?14,02,000*","?40,000",0,?0,680,,,
Haryana,"World College of MS&RC, Jhajjar",PAEDIATRICS,Haryana Priv IP,"?14,02,000*","?56,100",0,?0,Info Not Available,,,
Haryana,"Adesh Med Coll, Shahabad",PAEDIATRICS,Haryana Priv NRI,"?14,02,000*","?44,000",0,?0,775,,,
Haryana,"Al Falah SchooloffMS,Faridabad",PAEDIATRICS,Haryana Priv NRI,"?66,80,000*","?55,000",0,?0,Info Not Available,,,
Haryana,"SGGST Med Coll, Gurgaon",PAEDIATRICS,Haryana Priv NRI,"?45,93,000*","?56,100",Info Not Available,Info not available,720,,,
Haryana,"Al Falah SchooloffMS,Faridabad",PAEDIATRICS,HAR Priv-Minority,"?29,90,000*","?55,000",0,?0,Info Not Available,,,
Haryana,"BPS Govt Med Coll, Sonepat",PATHOLOGY,HAR Govt-Inst. Pref,"?1,25,000*","?1,00,980*",0*,?0*,506,,,
Haryana,"ESIC Med Coll, Faridabad",PATHOLOGY,HAR Govt-Inst. Pref,"?2,50,000*","?1,15,853*",2*,"?10,00,000*",625,,,
Haryana,"Pt BD Sharma, Rohtak",PATHOLOGY,HAR Govt-Inst. Pref,"?1,25,000*","?1,00,980*",0*,?0*,2080,,,
Haryana,"SHKM, Nalhar",PATHOLOGY,HAR Govt-Inst. Pref,"?1,25,000*","?1,00,980*",0*,?0*,500,,,
Haryana,"BPS Govt Med Coll, Sonepat",PATHOLOGY,HAR Govt-All,"?1,25,000*","?1,00,980*",0*,?0*,506,,,
Haryana,"ESIC Med Coll, Faridabad",PATHOLOGY,HAR Govt-All,"?2,50,000*","?1,15,853*",2*,"?10,00,000*",625,,,
Haryana,"Pt BD Sharma, Rohtak",PATHOLOGY,HAR Govt-All,"?1,25,000*","?1,00,980*",0*,?0*,2080,,,
Haryana,"SHKM, Nalhar",PATHOLOGY,HAR Govt-All,"?1,25,000*","?1,00,980*",0*,?0*,500,,,
Haryana,"Adesh Med Coll, Shahabad",PATHOLOGY,HAR Priv-Govt Quota,"?5,52,000*","?44,000",0,?0,775,,,
Haryana,"Al Falah SchooloffMS,Faridabad",PATHOLOGY,HAR Priv-Govt Quota,"?14,55,000*","?55,000",0,?0,Info Not Available,,,
Haryana,"SGGST Med Coll, Gurgaon",PATHOLOGY,HAR Priv-Govt Quota,"?17,00,000*","?56,100",Info Not Available,Info not available,720,,,
Haryana,"Maharaja Agrasen, Agroha",PATHOLOGY,HAR Priv-Govt Quota,"?1,00,000*","?95,594",0*,?0*,550,,,
Haryana,"Adesh Med Coll, Shahabad",PATHOLOGY,HAR Priv-Mgmt,"?5,52,000*","?44,000",0,?0,775,,,
Haryana,"SGGST Med Coll, Gurgaon",PATHOLOGY,HAR Priv-Mgmt,"?17,00,000*","?56,100",Info Not Available,Info not available,720,,,
Haryana,"Al Falah SchooloffMS,Faridabad",PATHOLOGY,HAR Priv-Mgmt,"?14,55,000*","?55,000",0,?0,Info Not Available,,,
Haryana,"Adesh Med Coll, Shahabad",PATHOLOGY,Haryana Priv IP,"?5,52,000*","?44,000",0,?0,775,,,
Haryana,"Maharaja Agrasen, Agroha",PATHOLOGY,Haryana Priv IP,"?1,00,000*","?95,594",0*,?0*,550,,,
Haryana,"Al Falah SchooloffMS,Faridabad",PATHOLOGY,Haryana Priv NRI,"?24,96,000*","?55,000",0,?0,Info Not Available,,,
