State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds
Andhra Pradesh,"GSL Med Coll, Rajahmundry",PSYCHIATRY,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"Katuri Med Coll, Guntur",PSYCHIATRY,AP Govt-Serv APUR,"?4,96,800*",Info not available*,1*,"?40,00,000*",1100
Andhra Pradesh,"PES IMS, Kuppam",PSYCHIATRY,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",975
Andhra Pradesh,"Maharajah IMS, Vizianagaram",PSYCHIATRY,AP Govt-Serv APUR,"?4,96,800*",Info not available*,1*,"?40,00,000*",850
Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",PSYCHIATRY,AP Govt-Serv APUR,"?4,96,800*","?28,000*",1*,"?40,00,000*",790
Andhra Pradesh,"NRI Med Coll, Guntur",PSYCHIATRY,AP Govt-Serv APUR,"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"Govt Siddhartha, Vijaywada",PSYCHIATRY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"SV Med Coll, Tirupati",PSYCHIATRY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",940
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",PSYCHIATRY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Andhra Med Coll, Vizag",PSYCHIATRY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Kurnool Med Coll, Kurnool",PSYCHIATRY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",PSYCHIATRY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",PSYCHIATRY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",PSYCHIATRY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Guntur Med Coll, Guntur",PSYCHIATRY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"ACSR Medical College, Nellore",PSYCHIATRY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",355
Andhra Pradesh,"Govt Med Coll, Ananthapuram",PSYCHIATRY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"VMC, Kurnool",RADIATION ONCOLOGY,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",650
Andhra Pradesh,"NRI Med Coll, Guntur",RADIATION ONCOLOGY,AP Govt-NS UNR,"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"GSL Med Coll, Rajahmundry",RADIATION ONCOLOGY,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"SVIMS, Tirupati",RADIATION ONCOLOGY,AP Govt-NS UNR,"?2,11,600*","?80,904*",1*,"?40,00,000*",1257
Andhra Pradesh,"Homi Bhabha CancerHosp,Vizag",RADIATION ONCOLOGY,AP Govt-NS UNR,"?1,05,500*","?1,00,800",1*,"?25,00,000*",100
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",RADIATION ONCOLOGY,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",RADIATION ONCOLOGY,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Andhra Med Coll, Vizag",RADIATION ONCOLOGY,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Kurnool Med Coll, Kurnool",RADIATION ONCOLOGY,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"Guntur Med Coll, Guntur",RADIATION ONCOLOGY,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"VMC, Kurnool",RADIATION ONCOLOGY,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",650
Andhra Pradesh,"NRI Med Coll, Guntur",RADIATION ONCOLOGY,AP Govt-Serv UNR,"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"GSL Med Coll, Rajahmundry",RADIATION ONCOLOGY,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"SVIMS, Tirupati",RADIATION ONCOLOGY,AP Govt-Serv UNR,"?2,11,600*","?80,904*",1*,"?40,00,000*",1257
Andhra Pradesh,"Homi Bhabha CancerHosp,Vizag",RADIATION ONCOLOGY,AP Govt-Serv UNR,"?1,05,500*","?1,00,800",1*,"?25,00,000*",100
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",RADIATION ONCOLOGY,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",RADIATION ONCOLOGY,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Andhra Med Coll, Vizag",RADIATION ONCOLOGY,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Kurnool Med Coll, Kurnool",RADIATION ONCOLOGY,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"Guntur Med Coll, Guntur",RADIATION ONCOLOGY,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"NRI Med Coll, Guntur",RADIATION ONCOLOGY,AP Govt-Serv LOC (AU),"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"GSL Med Coll, Rajahmundry",RADIATION ONCOLOGY,AP Govt-Serv LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"Homi Bhabha CancerHosp,Vizag",RADIATION ONCOLOGY,AP Govt-Serv LOC (AU),"?1,05,500*","?1,00,800",1*,"?25,00,000*",100
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",RADIATION ONCOLOGY,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Andhra Med Coll, Vizag",RADIATION ONCOLOGY,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Guntur Med Coll, Guntur",RADIATION ONCOLOGY,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"NRI Med Coll, Guntur",RADIATION ONCOLOGY,AP Govt-NS LOC (AU),"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"GSL Med Coll, Rajahmundry",RADIATION ONCOLOGY,AP Govt-NS LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"Homi Bhabha CancerHosp,Vizag",RADIATION ONCOLOGY,AP Govt-NS LOC (AU),"?1,05,500*","?1,00,800",1*,"?25,00,000*",100
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",RADIATION ONCOLOGY,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Andhra Med Coll, Vizag",RADIATION ONCOLOGY,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Guntur Med Coll, Guntur",RADIATION ONCOLOGY,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"VMC, Kurnool",RADIATION ONCOLOGY,AP Govt-NS LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",650
Andhra Pradesh,"SVIMS, Tirupati",RADIATION ONCOLOGY,AP Govt-NS LOC (SVU),"?2,11,600*","?80,904*",1*,"?40,00,000*",1257
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",RADIATION ONCOLOGY,AP Govt-NS LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Kurnool Med Coll, Kurnool",RADIATION ONCOLOGY,AP Govt-NS LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"VMC, Kurnool",RADIATION ONCOLOGY,AP Govt-Serv LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",650
Andhra Pradesh,"SVIMS, Tirupati",RADIATION ONCOLOGY,AP Govt-Serv LOC (SVU),"?2,11,600*","?80,904*",1*,"?40,00,000*",1257
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",RADIATION ONCOLOGY,AP Govt-Serv LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Kurnool Med Coll, Kurnool",RADIATION ONCOLOGY,AP Govt-Serv LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"VMC, Kurnool",RADIATION ONCOLOGY,AP Govt-NS APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",650
Andhra Pradesh,"NRI Med Coll, Guntur",RADIATION ONCOLOGY,AP Govt-NS APUR,"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"GSL Med Coll, Rajahmundry",RADIATION ONCOLOGY,AP Govt-NS APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"SVIMS, Tirupati",RADIATION ONCOLOGY,AP Govt-NS APUR,"?2,11,600*","?80,904*",1*,"?40,00,000*",1257
Andhra Pradesh,"Homi Bhabha CancerHosp,Vizag",RADIATION ONCOLOGY,AP Govt-NS APUR,"?1,05,500*","?1,00,800",1*,"?25,00,000*",100
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",RADIATION ONCOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",RADIATION ONCOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Andhra Med Coll, Vizag",RADIATION ONCOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Kurnool Med Coll, Kurnool",RADIATION ONCOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"Guntur Med Coll, Guntur",RADIATION ONCOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"NRI Med Coll, Guntur",RADIATION ONCOLOGY,AP Govt-Serv APUR,"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"VMC, Kurnool",RADIATION ONCOLOGY,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",650
Andhra Pradesh,"GSL Med Coll, Rajahmundry",RADIATION ONCOLOGY,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"SVIMS, Tirupati",RADIATION ONCOLOGY,AP Govt-Serv APUR,"?2,11,600*","?80,904*",1*,"?40,00,000*",1257
Andhra Pradesh,"Homi Bhabha CancerHosp,Vizag",RADIATION ONCOLOGY,AP Govt-Serv APUR,"?1,05,500*","?1,00,800",1*,"?25,00,000*",100
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",RADIATION ONCOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",RADIATION ONCOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Andhra Med Coll, Vizag",RADIATION ONCOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Kurnool Med Coll, Kurnool",RADIATION ONCOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"Guntur Med Coll, Guntur",RADIATION ONCOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"GVP Med Coll, Vizag",RADIO DIAGNOSIS,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",750
Andhra Pradesh,"Alluri Sitaram Raju, Eluru",RADIO DIAGNOSIS,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1200
Andhra Pradesh,"Narayana Med Coll, Nellore",RADIO DIAGNOSIS,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1430
Andhra Pradesh,"Apollo IMS&R, Chittoor",RADIO DIAGNOSIS,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",850
Andhra Pradesh,"VMC, Kurnool",RADIO DIAGNOSIS,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",650
Andhra Pradesh,"Fathima IMS,Kadapa",RADIO DIAGNOSIS,AP Govt-NS UNR,"?4,96,800*","?25,000*",1*,"?40,00,000*",750
Andhra Pradesh,"NRI Inst of Med Sci, Vizag",RADIO DIAGNOSIS,AP Govt-NS UNR,"?4,96,800*","?40,000*",1*,"?40,00,000*",980
Andhra Pradesh,"GreatEastern MedSch,Srikakulam",RADIO DIAGNOSIS,AP Govt-NS UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",780
Andhra Pradesh,"Konaseema IMS, Amalapuram",RADIO DIAGNOSIS,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",840
Andhra Pradesh,"Santhiram Med Coll, Nandyal",RADIO DIAGNOSIS,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",930
Andhra Pradesh,"GSL Med Coll, Rajahmundry",RADIO DIAGNOSIS,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"Maharajah IMS, Vizianagaram",RADIO DIAGNOSIS,AP Govt-NS UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",850
Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",RADIO DIAGNOSIS,AP Govt-NS UNR,"?4,96,800*","?28,000*",1*,"?40,00,000*",790
Andhra Pradesh,"Katuri Med Coll, Guntur",RADIO DIAGNOSIS,AP Govt-NS UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",1100
Andhra Pradesh,"NRI Med Coll, Guntur",RADIO DIAGNOSIS,AP Govt-NS UNR,"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"PES IMS, Kuppam",RADIO DIAGNOSIS,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",975
Andhra Pradesh,"Andhra Med Coll, Vizag",RADIO DIAGNOSIS,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Kurnool Med Coll, Kurnool",RADIO DIAGNOSIS,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"Guntur Med Coll, Guntur",RADIO DIAGNOSIS,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",RADIO DIAGNOSIS,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"SV Med Coll, Tirupati",RADIO DIAGNOSIS,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",940
Andhra Pradesh,"Govt Siddhartha, Vijaywada",RADIO DIAGNOSIS,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Govt Med Coll, Ananthapuram",RADIO DIAGNOSIS,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",RADIO DIAGNOSIS,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",RADIO DIAGNOSIS,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",RADIO DIAGNOSIS,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"SVIMS, Tirupati",RADIO DIAGNOSIS,AP Govt-NS UNR,"?2,11,600*","?80,904*",1*,"?40,00,000*",1257
Andhra Pradesh,"GVP Med Coll, Vizag",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",750
Andhra Pradesh,"Alluri Sitaram Raju, Eluru",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1200
Andhra Pradesh,"Narayana Med Coll, Nellore",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1430
Andhra Pradesh,"Apollo IMS&R, Chittoor",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",850
Andhra Pradesh,"VMC, Kurnool",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",650
Andhra Pradesh,"Fathima IMS,Kadapa",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?4,96,800*","?25,000*",1*,"?40,00,000*",750
Andhra Pradesh,"NRI Inst of Med Sci, Vizag",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?4,96,800*","?40,000*",1*,"?40,00,000*",980
Andhra Pradesh,"GreatEastern MedSch,Srikakulam",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",780
Andhra Pradesh,"Konaseema IMS, Amalapuram",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",840
Andhra Pradesh,"Santhiram Med Coll, Nandyal",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",930
Andhra Pradesh,"GSL Med Coll, Rajahmundry",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"Maharajah IMS, Vizianagaram",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",850
Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?4,96,800*","?28,000*",1*,"?40,00,000*",790
Andhra Pradesh,"Katuri Med Coll, Guntur",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",1100
Andhra Pradesh,"NRI Med Coll, Guntur",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"PES IMS, Kuppam",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",975
Andhra Pradesh,"Andhra Med Coll, Vizag",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Kurnool Med Coll, Kurnool",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"Guntur Med Coll, Guntur",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"SV Med Coll, Tirupati",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",940
Andhra Pradesh,"Govt Siddhartha, Vijaywada",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Govt Med Coll, Ananthapuram",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"SVIMS, Tirupati",RADIO DIAGNOSIS,AP Govt-Serv UNR,"?2,11,600*","?80,904*",1*,"?40,00,000*",1257
Andhra Pradesh,"GVP Med Coll, Vizag",RADIO DIAGNOSIS,AP Govt-Serv LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",750
Andhra Pradesh,"Alluri Sitaram Raju, Eluru",RADIO DIAGNOSIS,AP Govt-Serv LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",1200
Andhra Pradesh,"NRI Inst of Med Sci, Vizag",RADIO DIAGNOSIS,AP Govt-Serv LOC (AU),"?4,96,800*","?40,000*",1*,"?40,00,000*",980
Andhra Pradesh,"GreatEastern MedSch,Srikakulam",RADIO DIAGNOSIS,AP Govt-Serv LOC (AU),"?4,96,800*",Info not available*,1*,"?40,00,000*",780
Andhra Pradesh,"Konaseema IMS, Amalapuram",RADIO DIAGNOSIS,AP Govt-Serv LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",840
Andhra Pradesh,"GSL Med Coll, Rajahmundry",RADIO DIAGNOSIS,AP Govt-Serv LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"Maharajah IMS, Vizianagaram",RADIO DIAGNOSIS,AP Govt-Serv LOC (AU),"?4,96,800*",Info not available*,1*,"?40,00,000*",850
Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",RADIO DIAGNOSIS,AP Govt-Serv LOC (AU),"?4,96,800*","?28,000*",1*,"?40,00,000*",790
Andhra Pradesh,"Katuri Med Coll, Guntur",RADIO DIAGNOSIS,AP Govt-Serv LOC (AU),"?4,96,800*",Info not available*,1*,"?40,00,000*",1100
Andhra Pradesh,"NRI Med Coll, Guntur",RADIO DIAGNOSIS,AP Govt-Serv LOC (AU),"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"Andhra Med Coll, Vizag",RADIO DIAGNOSIS,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Guntur Med Coll, Guntur",RADIO DIAGNOSIS,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",RADIO DIAGNOSIS,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Govt Siddhartha, Vijaywada",RADIO DIAGNOSIS,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",RADIO DIAGNOSIS,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",RADIO DIAGNOSIS,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"GVP Med Coll, Vizag",RADIO DIAGNOSIS,AP Govt-NS LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",750
Andhra Pradesh,"Alluri Sitaram Raju, Eluru",RADIO DIAGNOSIS,AP Govt-NS LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",1200
Andhra Pradesh,"NRI Inst of Med Sci, Vizag",RADIO DIAGNOSIS,AP Govt-NS LOC (AU),"?4,96,800*","?40,000*",1*,"?40,00,000*",980
Andhra Pradesh,"GreatEastern MedSch,Srikakulam",RADIO DIAGNOSIS,AP Govt-NS LOC (AU),"?4,96,800*",Info not available*,1*,"?40,00,000*",780
Andhra Pradesh,"Konaseema IMS, Amalapuram",RADIO DIAGNOSIS,AP Govt-NS LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",840
Andhra Pradesh,"GSL Med Coll, Rajahmundry",RADIO DIAGNOSIS,AP Govt-NS LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"Maharajah IMS, Vizianagaram",RADIO DIAGNOSIS,AP Govt-NS LOC (AU),"?4,96,800*",Info not available*,1*,"?40,00,000*",850
Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",RADIO DIAGNOSIS,AP Govt-NS LOC (AU),"?4,96,800*","?28,000*",1*,"?40,00,000*",790
Andhra Pradesh,"Katuri Med Coll, Guntur",RADIO DIAGNOSIS,AP Govt-NS LOC (AU),"?4,96,800*",Info not available*,1*,"?40,00,000*",1100
Andhra Pradesh,"NRI Med Coll, Guntur",RADIO DIAGNOSIS,AP Govt-NS LOC (AU),"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"Andhra Med Coll, Vizag",RADIO DIAGNOSIS,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Guntur Med Coll, Guntur",RADIO DIAGNOSIS,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",RADIO DIAGNOSIS,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Govt Siddhartha, Vijaywada",RADIO DIAGNOSIS,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",RADIO DIAGNOSIS,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",RADIO DIAGNOSIS,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"Govt Siddhartha, Vijaywada",RADIO DIAGNOSIS,AP Govt-NS LOC (OU),"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Narayana Med Coll, Nellore",RADIO DIAGNOSIS,AP Govt-NS LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",1430
Andhra Pradesh,"Apollo IMS&R, Chittoor",RADIO DIAGNOSIS,AP Govt-NS LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",850
Andhra Pradesh,"VMC, Kurnool",RADIO DIAGNOSIS,AP Govt-NS LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",650
Andhra Pradesh,"Fathima IMS,Kadapa",RADIO DIAGNOSIS,AP Govt-NS LOC (SVU),"?4,96,800*","?25,000*",1*,"?40,00,000*",750
