Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2023 7,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"AMCET, Ahmedabad",EMERGENCY MEDICINE,"₹9,67,000*","₹1,00,800*",0,₹0,1050,-,-,-,-,-,-,-,3106(1),3859(1),3859(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"MP Shah, Jamnagar",DGO,"₹20,000*","₹75,600*",1*,"₹40,00,000*",1250,-,3214(1),3214(1),-,-,-,-,3070(1),3070(1),3861(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"BJMC, Ahmedabad",ANAESTHESIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,3187(3),3645(4),3650(4),-,-,-,-,2991(1),3869(4),3869(4),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"Govt Med Coll, Surat",SPM,"₹30,000*","₹1,00,800",0*,₹0*,1150,-,3885(1),4183(1),-,-,-,-,3873(1),4331(1),3872(1),-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"Parul IMS&R, Vadodara",GENERAL SURGERY,"₹30,00,000*","₹1,00,800*",0,₹0,750,-,-,-,-,-,-,-,2793(1),3031(1),3875(1),-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"BJMC, Ahmedabad",MICROBIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,-,-,-,-,-,-,-,3187(1),3880(1),3880(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Govt Med Coll, Surat",ANATOMY,"₹30,000*","₹1,00,800",0*,₹0*,1150,3844(1),-,4808(3),4748(1),-,-,-,3071(1),3889(2),3889(2),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Medical College, Baroda",ANATOMY,"₹30,000*","₹1,00,800",0*,₹0*,1250,2965(1),4168(1),4650(2),-,-,-,-,-,3892(1),3892(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"BJMC, Ahmedabad",PATHOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,2942(1),3228(2),3228(2),-,-,-,-,2092(1),2296(2),3894(2),-,-
GUJ Mgmt-NRI,NQ-NRI,Gujarat,"GCS Med Coll, Ahmedabad",TBRD,"₹28,00,000*","₹84,000*",0,₹0,750,-,-,-,-,-,-,-,3895(1),3895(1),3895(1),-,-
GUJ Govt-Inst. Pref,UQ-ST,Gujarat,"AMCET, Ahmedabad",GENERAL SURGERY,"₹9,67,000*","₹1,00,800*",0,₹0,1050,3572(1),4106(1),4210(1),-,-,-,-,3896(1),3896(1),3896(1),-,-
GUJ Mgmt-NRI,NQ-NRI,Gujarat,"GMERS, Sola",OBG,"₹33,75,000*","₹84,000*",0,₹0,900,2502(2),2502(2),2502(2),-,-,-,-,3904(2),3904(2),3904(2),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Surat Municipal, Surat",MICROBIOLOGY,"₹12,50,000*","₹84,000*",0,₹0,750,-,-,-,-,-,-,-,3909(1),3909(1),3909(1),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"Zydus Med Coll & Hosp, Dahod",SPM,"₹13,000*","₹84,000*",0,₹0,-,3491(1),3491(1),3491(1),-,-,-,-,3613(1),3313(1),3910(1),3780(1),-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Govt Med Coll, Surat",DCP,"₹20,000*","₹75,600*",1*,"₹40,00,000*",1150,-,-,-,-,-,-,-,1778(1),2395(1),3918(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"NHL Med Coll, Ahmedabad",TBRD,"₹7,93,000*","₹84,000*",0,₹0,2220,-,-,-,-,-,-,-,3214(1),3894(1),3923(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"BJMC, Ahmedabad",FORENSIC MEDICINE,"₹30,000*","₹1,00,800",0*,₹0*,1557,2756(1),4214(1),4544(1),-,-,-,-,3535(1),3927(1),3927(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"BJMC, Ahmedabad",MICROBIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,-,-,-,-,-,-,-,2437(1),3069(1),3947(1),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"Pramukhswami Med Coll, Karmsad",MICROBIOLOGY,"₹7,00,000*","₹84,000*",0,₹0,1000,3815(1),3972(1),4415(1),-,-,-,-,3824(1),4031(1),3948(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"AMCET, Ahmedabad",ORTHOPAEDICS,"₹9,67,000*","₹1,00,800*",0,₹0,1050,-,-,-,-,-,-,-,3951(1),3951(1),3951(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Govt Med Coll, Bhavnagar",MICROBIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",720,-,-,-,-,-,-,-,-,3335(1),3953(1),-,-
GUJ Govt-Inst. Pref,UQ-ST,Gujarat,"BJMC, Ahmedabad",GENERAL SURGERY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,1095(1),2532(1),2532(1),-,-,-,-,3957(1),3957(1),3957(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"Govt Med Coll, Surat",PATHOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,3369(1),3369(1),3369(1),-,-,-,-,3009(1),3961(1),3961(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Surat Municipal, Surat",DPH,"₹9,50,000*","₹84,000*",0,₹0,750,1900(1),2710(1),3167(1),4422(1),4462(1),-,-,-,2551(1),3962(1),2853(1),5051(1)
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"MP Shah, Jamnagar",ANAESTHESIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,3217(1),3770(1),3770(1),-,-,-,-,2790(1),2790(1),3963(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Pramukhswami Med Coll, Karmsad",MICROBIOLOGY,"₹4,50,000*","₹84,000*",0,₹0,1000,-,-,-,-,-,-,-,3967(1),3967(1),3967(1),-,-
GUJ Govt-Inservice,IQ-SE,Gujarat,"GMERS MedColl Hosp,Patan",DNBGENERAL MEDICINE,"₹1,25,000","₹1,00,800*",Info Not Available,Info not available,650,-,-,-,-,-,-,-,3968(1),3968(1),3968(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Dr ND Desai FMS & Res, Nadiad",PHYSIOLOGY,"₹10,000*","₹84,000*",0,₹0,-,-,-,-,-,-,-,-,3407(1),3973(1),3973(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"MP Shah, Jamnagar",PATHOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,-,3593(1),3654(1),-,-,-,-,-,3974(1),3974(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"Medical College, Baroda",RADIATION ONCOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,-,-,-,-,-,-,-,-,3666(1),3974(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"Govt Med Coll, Surat",ENT,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,-,-,-,-,-,-,-,2296(1),3923(1),3980(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"AMCET, Ahmedabad",GENERAL SURGERY,"₹9,67,000*","₹1,00,800*",0,₹0,1050,3049(2),3656(2),3754(2),-,-,-,-,3679(2),3679(2),3982(2),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"AMCET, Ahmedabad",TBRD,"₹9,67,000*","₹1,00,800*",0,₹0,1050,3223(1),3223(1),3223(1),-,-,-,-,-,3979(1),3994(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Dr ND Desai FMS & Res, Nadiad",BIOCHEMISTRY,"₹30,000*","₹84,000*",0,₹0,-,-,-,-,-,-,-,-,-,3996(1),3996(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Zydus Med Coll & Hosp, Dahod",FORENSIC MEDICINE,"₹6,000*","₹84,000*",0,₹0,-,3793(2),-,4597(3),4790(2),-,-,-,4197(1),4003(2),4003(2),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"AMCET, Ahmedabad",ANAESTHESIOLOGY,"₹9,67,000*","₹1,00,800*",0,₹0,1050,3281(1),4007(1),4007(1),-,-,-,-,3587(1),4007(1),4007(1),-,-
GUJ Govt-Inst. Pref,UQ-ST,Gujarat,"PDU Med Coll, Rajkot",GENERAL SURGERY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",750,2875(1),3425(1),3425(1),-,-,-,-,3872(1),3872(1),4009(1),-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"Zydus Med Coll & Hosp, Dahod",ANAESTHESIOLOGY,"₹27,00,000*","₹84,000*",0,₹0,-,-,-,-,-,-,-,-,3165(1),4013(1),4013(1),-,-
GUJ Govt-Inst. Pref,UQ-ST,Gujarat,"MP Shah, Jamnagar",ORTHOPAEDICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,-,-,-,-,-,-,-,3560(1),3560(1),4016(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Pramukhswami Med Coll, Karmsad",SPM,"₹2,50,000*","₹84,000*",0,₹0,1000,2638(1),3389(1),3389(1),-,-,-,-,3115(1),4018(1),4018(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"GMERS, Sola",MICROBIOLOGY,"₹5,75,000*","₹84,000*",0,₹0,900,3270(2),4186(2),4271(3),-,-,-,-,3485(2),3499(2),4023(2),-,-
GUJ Govt-Inservice,IQ-OP,Gujarat,"Medical College, Baroda",PAEDIATRICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,3357(1),3357(1),4174(1),-,-,-,-,4026(1),4026(1),4026(1),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"GMERS, Gandhinagar",MICROBIOLOGY,"₹5,75,000*","₹84,000*",0,₹0,980,-,-,-,-,-,-,-,3744(1),4068(1),4031(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"Pramukhswami Med Coll, Karmsad",PAEDIATRICS,"₹32,00,000*","₹84,000*",0,₹0,1000,3546(1),3570(1),3590(1),-,-,-,-,3575(1),3575(1),4035(1),-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"Pramukhswami Med Coll, Karmsad",PHARMACOLOGY,"₹4,00,000*","₹84,000*",0,₹0,1000,-,-,-,-,-,-,-,3164(1),3455(1),4039(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"NHL Med Coll, Ahmedabad",ORTHOPAEDICS,"₹7,93,000*","₹84,000*",0,₹0,2220,2773(1),2773(1),2875(1),-,-,-,-,3235(1),3720(1),4046(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Shantabaa Medical Coll, Amreli",MICROBIOLOGY,"₹1,00,000","₹84,000*",0,₹0,-,-,-,-,-,-,-,-,3947(1),3947(1),4052(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Shantabaa Medical Coll, Amreli",SPM,"₹1,00,000","₹84,000*",0,₹0,-,-,-,-,-,-,-,-,3606(2),4075(3),4054(3),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"Surat Municipal, Surat",ORTHOPAEDICS,"₹18,64,000*","₹84,000*",0,₹0,750,3687(1),3687(1),4106(1),-,-,-,-,4055(1),4055(1),4055(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"Zydus Med Coll & Hosp, Dahod",PAEDIATRICS,"₹27,60,000*","₹84,000*",0,₹0,-,-,-,-,-,-,-,-,3689(1),4035(1),4059(1),-,-
GUJ Govt-Inst. Pref,UQ-SC,Gujarat,"MP Shah, Jamnagar",PATHOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,-,-,-,-,-,-,-,3144(1),3246(1),4060(1),-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"MP Shah, Jamnagar",SPM,"₹30,000*","₹1,00,800",0*,₹0*,1250,-,-,-,-,-,-,-,2945(1),4065(1),4065(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"GMERS, Gandhinagar",MICROBIOLOGY,"₹5,75,000*","₹84,000*",0,₹0,980,3531(1),4084(1),4509(3),-,-,-,-,3408(1),3758(1),4073(1),-,-
GUJ Govt-Inst. Pref,UQ-EW,Gujarat,"Govt Med Coll, Bhavnagar",PHARMACOLOGY,"₹30,000*","₹1,00,800",0*,₹0*,720,-,-,-,-,-,-,-,-,4076(1),4076(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Parul IMS&R, Vadodara",PHYSIOLOGY,"₹1,000*","₹1,00,800*",0,₹0,750,-,-,-,-,-,-,-,-,4080(1),4080(1),-,-
GUJ Mgmt-NRI,NQ-NRI,Gujarat,"GCS Med Coll, Ahmedabad",GENERAL SURGERY,"₹27,00,000*","₹84,000*",0,₹0,750,3605(1),3605(1),3605(1),-,-,-,-,4084(1),4084(1),4084(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"GCS Med Coll, Ahmedabad",MICROBIOLOGY,"₹7,00,000*","₹84,000*",0,₹0,750,3463(1),-,4480(2),4473(1),-,-,-,3499(1),3534(1),4090(1),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"Pramukhswami Med Coll, Karmsad",SPM,"₹5,00,000*","₹84,000*",0,₹0,1000,-,3760(1),3760(1),-,-,-,-,-,3891(1),4093(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"NHL Med Coll, Ahmedabad",ANAESTHESIOLOGY,"₹7,93,000*","₹84,000*",0,₹0,2220,3622(2),3829(2),4091(2),-,-,-,-,3869(2),4010(2),4093(2),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Pramukhswami Med Coll, Karmsad",IHBT,"₹8,00,000*","₹84,000*",0,₹0,1000,-,-,-,-,-,-,-,-,3545(1),4098(1),4585(1),-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"Surat Municipal, Surat",TBRD,"₹18,64,000*","₹84,000*",0,₹0,750,3889(1),3889(1),3889(1),-,-,-,-,-,4613(1),4098(1),4469(1),-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"Medical College, Baroda",PATHOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,-,-,-,-,-,-,-,-,4100(1),4100(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"NHL Med Coll, Ahmedabad",GENERAL SURGERY,"₹7,93,000*","₹84,000*",0,₹0,2220,3133(2),3717(2),3868(2),-,-,-,-,3731(3),3771(3),4103(3),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"GCS Med Coll, Ahmedabad",MICROBIOLOGY,"₹8,00,000*","₹84,000*",0,₹0,750,-,-,-,-,-,-,-,3534(1),4091(1),4104(1),-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"Govt Med Coll, Bhavnagar",FORENSIC MEDICINE,"₹30,000*","₹1,00,800",0*,₹0*,720,-,-,-,-,-,-,-,3508(1),4106(1),4106(1),-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"AMCET, Ahmedabad",PHARMACOLOGY,"₹9,67,000*","₹1,00,800*",0,₹0,1050,-,-,-,-,-,-,-,4113(1),4113(1),4113(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"NHL Med Coll, Ahmedabad",MICROBIOLOGY,"₹7,93,000*","₹84,000*",0,₹0,2220,3596(2),3665(2),4580(5),4419(1),-,-,-,3665(3),4073(4),4116(4),-,-
GUJ Govt-Inservice,IQ-OP,Gujarat,"Medical College, Baroda",GENERAL SURGERY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,-,-,-,-,-,-,-,4123(1),4123(1),4123(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Govt Med Coll, Surat",BIOCHEMISTRY,"₹30,000*","₹1,00,800",0*,₹0*,1150,-,-,-,-,-,-,-,3049(1),3243(1),4132(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Govt Med Coll, Surat",BIOCHEMISTRY,"₹30,000*","₹1,00,800",0*,₹0*,1150,-,-,-,-,-,-,-,2955(1),3747(1),4134(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"AMCET, Ahmedabad",PHARMACOLOGY,"₹9,67,000*","₹1,00,800*",0,₹0,1050,3253(1),3317(1),4103(1),-,-,-,-,3691(1),4136(1),4136(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"MP Shah, Jamnagar",IHBT,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,2364(1),2986(1),3636(1),4199(1),-,-,-,2563(1),3475(1),4140(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"MP Shah, Jamnagar",MICROBIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,-,-,-,-,-,-,-,-,3678(1),4143(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"PDU Med Coll, Rajkot",BIOCHEMISTRY,"₹30,000*","₹1,00,800",0*,₹0*,750,-,-,-,-,-,-,-,4145(1),4145(1),4145(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"GCS Med Coll, Ahmedabad",FORENSIC MEDICINE,"₹5,00,000*","₹84,000*",0,₹0,750,2791(1),-,4391(1),-,-,-,-,-,4153(1),4153(1),-,-
GUJ Govt-Inst. Pref,UQ-ST,Gujarat,"Govt Med Coll, Bhavnagar",PATHOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",720,-,-,-,-,-,-,-,3961(1),4156(1),4156(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"GMERS, Sola",TBRD,"₹8,75,000*","₹84,000*",0,₹0,900,3508(1),3785(1),3785(1),-,-,-,-,3329(1),3329(1),4159(1),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"Zydus Med Coll & Hosp, Dahod",MICROBIOLOGY,"₹12,000*","₹84,000*",0,₹0,-,3002(1),-,-,-,-,-,-,3530(1),3523(1),4161(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"NHL Med Coll, Ahmedabad",SPM,"₹7,93,000*","₹84,000*",0,₹0,2220,2682(1),3671(3),4277(3),-,-,-,-,-,3695(1),4164(1),-,-
GUJ Mgmt-NRI,NQ-NRI,Gujarat,"GCS Med Coll, Ahmedabad",ORTHOPAEDICS,"₹36,00,000*","₹84,000*",0,₹0,750,-,-,-,-,-,-,-,4167(1),4167(1),4167(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Pramukhswami Med Coll, Karmsad",BIOCHEMISTRY,"₹2,50,000*","₹84,000*",0,₹0,1000,-,-,4341(2),-,-,-,-,3845(1),4119(2),4173(3),-,-
GUJ Govt-Inst. Pref,UQ-ST,Gujarat,"Surat Municipal, Surat",ORTHOPAEDICS,"₹18,64,000*","₹84,000*",0,₹0,750,-,-,-,-,-,-,-,4178(1),4178(1),4178(1),-,-
GUJ Govt-Inservice,IQ-OP,Gujarat,"GMERS MedColl Hosp,Himmatnagar",DMRD(NBEMS),"₹1,25,000","₹75,600*",Info Not Available,Info not available,700,-,-,-,-,-,-,-,4180(1),4180(1),4180(1),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"CU Shah, Surendra Nagar",SPM,"₹6,00,000*","₹84,000*",0,₹0,590,2589(1),3305(1),3476(1),-,-,-,-,-,4197(1),4197(1),-,-
GUJ Govt-Inst. Pref,UQ-ST,Gujarat,"Govt Med Coll, Surat",GENERAL SURGERY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,2935(1),2969(1),2969(1),-,-,-,-,2965(1),2965(1),4199(1),-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"CU Shah, Surendra Nagar",SPM,"₹2,50,000*","₹84,000*",0,₹0,590,-,-,-,-,-,-,-,4204(1),4204(1),4204(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"GMERS, Gotri, Vadodara",GENERAL SURGERY,"₹10,00,000*","₹84,000*",0,₹0,730,-,-,-,-,-,-,-,3732(1),3732(1),4209(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"BJMC, Ahmedabad",SPM,"₹30,000*","₹1,00,800",0*,₹0*,1557,-,4161(1),4161(1),-,-,-,-,3841(1),4211(1),4211(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"Govt Med Coll, Bhavnagar",PATHOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",720,3590(1),3630(1),3630(1),-,-,-,-,3627(1),4212(1),4212(1),-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"GMERS, Gotri, Vadodara",PATHOLOGY,"₹6,25,000*","₹84,000*",0,₹0,730,2465(1),3227(1),3403(1),-,-,-,-,2680(1),3368(1),4214(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"AMCET, Ahmedabad",MICROBIOLOGY,"₹9,67,000*","₹1,00,800*",0,₹0,1050,3967(1),-,4616(2),-,-,-,-,4068(1),4215(1),4215(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Parul IMS&R, Vadodara",PHYSIOLOGY,"₹1,000*","₹1,00,800*",0,₹0,750,3947(1),-,-,-,-,-,-,4313(1),4217(1),4217(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"Govt Med Coll, Surat",OPHTHALMOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,-,-,-,-,-,-,-,3781(1),3861(1),4218(1),-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"NHL Med Coll, Ahmedabad",SPM,"₹7,93,000*","₹84,000*",0,₹0,2220,-,-,-,-,-,-,-,4154(2),4221(2),4221(2),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"NHL Med Coll, Ahmedabad",OPHTHALMOLOGY,"₹7,93,000*","₹84,000*",0,₹0,2220,3841(1),3856(1),3856(1),-,-,-,-,3938(2),4224(2),4224(2),-,-
GUJ Govt-Inservice,IQ-OP,Gujarat,"BJMC, Ahmedabad",TBRD,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,4008(1),-,-,-,-,-,-,4237(1),4237(1),4237(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"NHL Med Coll, Ahmedabad",ENT,"₹7,93,000*","₹84,000*",0,₹0,2220,3542(1),4013(1),4152(1),-,-,-,-,3737(1),4245(1),4245(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"BJMC, Ahmedabad",FORENSIC MEDICINE,"₹30,000*","₹1,00,800",0*,₹0*,1557,2959(1),4226(1),4145(1),-,-,-,-,3243(1),3680(1),4248(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"BJMC, Ahmedabad",PHARMACOLOGY,"₹30,000*","₹1,00,800",0*,₹0*,1557,-,4097(1),4097(1),-,-,-,-,3859(1),4251(2),4251(2),-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"GMERS, Sola",MICROBIOLOGY,"₹5,75,000*","₹84,000*",0,₹0,900,4303(1),3967(1),3967(1),-,-,-,-,4256(1),4256(1),4255(1),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"GCS Med Coll, Ahmedabad",SPM,"₹7,00,000*","₹84,000*",0,₹0,750,-,-,-,-,-,-,-,-,4163(1),4260(1),4713(1),-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"GMERS, Gotri, Vadodara",SPM,"₹8,63,000*","₹84,000*",0,₹0,730,-,-,-,-,-,-,-,3618(1),4325(2),4262(2),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"GMERS, Sola",MICROBIOLOGY,"₹5,75,000*","₹84,000*",0,₹0,900,4175(1),4271(1),4878(1),-,-,-,-,3821(1),4023(1),4265(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"PDU Med Coll, Rajkot",PATHOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",750,3452(1),3281(1),3281(1),-,-,-,-,3399(1),4072(1),4267(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"GCS Med Coll, Ahmedabad",ANAESTHESIOLOGY,"₹11,00,000*","₹84,000*",0,₹0,750,3829(1),4160(1),4160(1),-,-,-,-,4007(1),4268(1),4268(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Medical College, Baroda",ANATOMY,"₹30,000*","₹1,00,800",0*,₹0*,1250,4176(1),-,-,-,-,-,-,4142(1),4494(1),4282(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Parul IMS&R, Vadodara",SPM,"₹1,000*","₹1,00,800*",0,₹0,750,-,-,-,-,-,-,-,3545(1),3742(1),4284(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"GCS Med Coll, Ahmedabad",GENERAL SURGERY,"₹15,00,000*","₹84,000*",0,₹0,750,-,-,-,-,-,-,-,3791(1),4209(1),4284(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"Dr MK Shah Med Coll, Ahmedabad",TBRD,"₹11,50,000*","₹84,000*",0,₹0,350,-,-,-,-,-,-,-,4010(1),3994(1),4287(1),-,-
GUJ Govt-Inst. Pref,UQ-EW,Gujarat,"Parul IMS&R, Vadodara",GENERAL SURGERY,"₹30,00,000*","₹1,00,800*",0,₹0,750,-,-,-,-,-,-,-,2671(1),2671(1),4289(1),-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Dr ND Desai FMS & Res, Nadiad",PHYSIOLOGY,"₹10,000*","₹84,000*",0,₹0,-,-,-,-,-,-,-,-,3819(1),4394(1),4290(1),-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"Dr ND Desai FMS & Res, Nadiad",BIOCHEMISTRY,"₹30,000*","₹84,000*",0,₹0,-,-,-,-,-,-,-,-,3802(1),4134(1),4291(1),-,-
GUJ Govt-Inst. Pref,UQ-ST,Gujarat,"Surat Municipal, Surat",GENERAL SURGERY,"₹18,64,000*","₹84,000*",0,₹0,750,-,-,-,-,-,-,-,4199(1),4199(1),4294(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"GMERS, Sola",PATHOLOGY,"₹6,25,000*","₹84,000*",0,₹0,900,3630(1),4047(1),4223(1),-,-,-,-,3923(1),4218(1),4298(1),-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"Govt Med Coll, Surat",FORENSIC MEDICINE,"₹30,000*","₹1,00,800",0*,₹0*,1150,4242(1),-,-,-,-,-,-,4212(1),4302(1),4302(1),-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Adani Institute, Bhuj",MICROBIOLOGY,"₹4,50,000*","₹84,000*",0,₹0,750,-,817(1),817(1),-,-,-,-,3628(1),3384(1),4310(1),-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"GMERS, Gotri, Vadodara",SPM,"₹5,72,000*","₹84,000*",0,₹0,730,-,-,-,-,-,-,-,3932(1),3738(1),4313(1),-,-
