Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2023 7,CR 2023 8,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5,CR 2024 6
MAHA-Govt Quota,OPEN Service,Maharashtra,"Grant Med Coll, Mumbai",MICROBIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,-,-,5854(1),5854(1),5854(1),-,-,-,-,-,5551(1),-,-,-
MAHA-Govt Quota,OBC-PH,Maharashtra,"HBT & RN Cooper, Mumbai",PHARMACOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",940,-,-,-,-,-,-,-,-,-,-,5558(1),-,-,-
MAHA Priv-Min Quota,Minority,Maharashtra,"IIMSR, Jalna",PAEDIATRICS,"₹9,00,000*","₹64,551",0,₹0,Info Not Available,1006(1),1427(1),2064(1),2517(1),2517(1),-,-,-,997(1),1452(1),5559(2),-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"Govt Med Coll, Miraj",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",725,-,-,-,-,-,-,-,-,5174(1),-,5568(1),5356(1),-,-
MAHA-Govt Quota,SC,Maharashtra,"Indira Gandhi MedColl, Nagpur",PHARMACOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",822,4966(1),-,5582(1),6540(1),-,-,-,4518(1),5225(1),5571(1),5571(1),-,-,-
MAHA-NRI Quota,NRI,Maharashtra,"BKL Walawalkar, Ratnagiri",GENERAL MEDICINE,"₹48,35,000*","₹62,000",0,₹0,520,-,-,4950(1),4950(1),4950(1),-,-,-,4648(1),5271(1),5577(1),-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Govt Med Coll, Jalgaon",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",441,-,-,-,-,-,-,-,-,-,5095(1),5580(1),5810(1),-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"Ulhas Patil Med Coll, Jalgaon",EMERGENCY MEDICINE,"₹36,00,000*","₹52,769",0,₹0,500,-,-,-,-,-,-,-,-,4706(1),5591(1),5591(1),-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Govt Med Coll, Nagpur",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,4361(1),4361(1),4361(1),4361(1),4361(1),-,-,-,5060(1),5593(1),5593(1),-,-,-
MAHA-NRI Quota,NRI,Maharashtra,"Sancheti Inst Of Ortho, Pune",ORTHOPAEDICS,"₹45,00,000*","₹77,000",0,₹0,Info Not Available,4834(3),4834(3),4834(3),4834(3),4834(3),-,-,-,5523(3),5597(3),5597(3),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"KJ Somaiyya, Mumbai",ANAESTHESIOLOGY,"₹24,00,000*","₹64,000",0,₹0,550,-,-,-,-,-,-,-,-,5637(3),5475(3),5601(3),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Govt Med Coll, Nagpur",MICROBIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,-,-,-,-,-,-,-,-,5431(2),5605(2),5605(2),-,6150(1),-
MAHA-NRI Quota,NRI,Maharashtra,"Kashibai Navale, Pune",PSYCHIATRY,"₹38,82,000*","₹76,429",0,₹0,1094,-,-,-,-,-,-,-,-,5611(1),5611(1),5611(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Panjabrao Deshmukh, Amravati",ANAESTHESIOLOGY,"₹11,90,000*","₹76,429",0,₹0,760,-,-,-,-,-,-,-,-,4581(1),4031(1),5618(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",MICROBIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,-,5058(1),6273(1),6273(1),6273(1),-,-,-,4329(1),5627(1),5627(1),-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",BIOCHEMISTRY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,-,-,-,-,-,-,-,-,-,-,5629(1),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"KJ Somaiyya, Mumbai",GENERAL SURGERY,"₹48,00,000*","₹64,000",0,₹0,550,-,-,-,-,-,-,-,-,-,5525(2),5637(2),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"SMBT IMS, Nashik",OPHTHALMOLOGY,"₹60,64,000*","₹60,000",0,₹0,850,4633(1),4633(1),4633(1),4633(1),4633(1),-,-,-,5308(1),5640(1),5640(1),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"Kashibai Navale, Pune",GENERAL SURGERY,"₹51,76,000*","₹76,429",0,₹0,1094,3468(3),4627(3),4461(3),4461(3),4461(3),-,-,-,4803(3),5637(3),5644(3),-,-,-
MAHA-NRI Quota,NRI,Maharashtra,"Tern Med Coll, Navi Mumbai",OBG,"₹47,72,725*","₹51,000*",0,₹0,700,-,-,-,-,-,-,-,-,3515(1),5646(1),5645(1),-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"HBT & RN Cooper, Mumbai",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",940,-,-,-,-,-,-,-,-,5369(1),5650(1),5650(1),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"BKL Walawalkar, Ratnagiri",GENERAL SURGERY,"₹38,68,000*","₹62,000",0,₹0,520,4788(3),4788(1),4788(3),4788(3),4788(3),-,-,-,5061(3),5652(3),5652(3),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Govt Med Coll, Nagpur",FORENSIC MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,-,-,-,-,-,-,-,-,4754(1),5656(1),5656(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Govt Med Coll, Aurangabad",MICROBIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,4926(1),-,6275(1),6275(1),6275(1),-,-,-,5660(1),5660(1),5660(1),-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Shri VR Naik Govt, Yavatmal",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",756,-,-,-,-,-,-,-,-,4936(1),5060(1),5670(1),-,-,-
MAHA-Govt Quota,NT1 Service,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",MICROBIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,-,-,-,-,-,-,-,-,-,-,5675(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Rajarshee CSM Govt MC,Kolhapur",PATHOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",665,-,-,-,-,-,-,-,-,3242(1),4938(1),5680(1),-,-,-
MAHA-Govt Quota,NT2 Service,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",PHARMACOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,-,-,-,-,-,-,-,-,-,-,5687(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"MGIMS, Wardha",MICROBIOLOGY,"₹1,43,300*","₹89,698",1,"₹50,00,000",1000,-,-,-,-,-,-,-,-,5450(1),6588(1),5692(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Shri VR Naik Govt, Yavatmal",PHARMACOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",756,4016(1),-,5631(1),5631(1),5631(1),-,-,-,4854(1),5694(1),5694(1),-,-,-
MAHA-Govt Quota,ST Service,Maharashtra,"Govt Med Coll, Miraj",RADIO DIAGNOSIS,"₹1,43,300*","₹92,522",1,"₹50,00,000",725,-,-,-,-,-,-,-,-,5700(1),5700(1),5700(1),-,-,-
MAHA-NRI Quota,NRI,Maharashtra,"Panjabrao Deshmukh, Amravati",GENERAL MEDICINE,"₹59,50,000*","₹76,429",0,₹0,760,-,-,-,-,-,-,-,-,4334(1),5144(1),5705(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"BJMC, Pune",PHARMACOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,4109(1),4966(1),4966(1),4966(1),4966(1),-,-,-,5015(1),5711(1),5711(1),-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"Govt Med Coll, Nagpur",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,-,-,-,-,-,-,-,-,5713(1),5713(1),5713(1),-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Govt Med Coll, Nanded",PAEDIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,-,-,-,-,-,-,-,-,5715(1),5715(1),5715(1),-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Govt Med Coll, Aurangabad",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,4505(1),4505(1),4505(1),4505(1),4505(1),-,-,-,5725(1),5725(1),5725(1),-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"SRTT, Ambajogai",PHARMACOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",518,-,-,-,-,-,-,-,-,5728(1),5728(1),5728(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"Panjabrao Deshmukh, Amravati",PATHOLOGY,"₹11,90,000*","₹76,429",0,₹0,760,-,-,-,-,-,-,-,-,5729(1),5729(1),5729(1),-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",OPHTHALMOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,-,-,-,-,-,-,-,-,-,5735(1),5735(1),-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Govt Med Coll, Miraj",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",725,-,-,-,-,-,-,-,-,5740(1),5740(1),5740(1),-,-,-
MAHA-NRI Quota,NRI,Maharashtra,"Ashwini Rural, Solapur",DERMATOLOGY,"₹59,05,000*","₹65,000",0,₹0,520,4562(1),4664(1),4899(1),4979(1),4979(1),-,-,-,4271(1),5742(1),5742(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Govt Med Coll, Nagpur",MICROBIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,4947(4),4768(1),6055(4),6055(4),6055(4),-,-,-,4764(4),5259(4),5753(4),5654(1),-,-
MAHA-Govt Quota,SEBC,Maharashtra,"BJMC, Pune",MICROBIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,-,-,-,-,-,-,-,-,5182(1),5756(1),5756(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"BJMC, Pune",BIOCHEMISTRY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,4778(2),-,5212(2),5212(2),5212(2),-,-,-,5044(1),5758(1),5758(1),-,-,-
MAHA-Govt Quota,NT1,Maharashtra,"Rajiv Gandhi MC & CSMH, Thane",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",500,-,-,-,-,-,-,-,-,4367(1),4367(1),5769(1),-,-,-
MAHA-NRI Quota,NRI,Maharashtra,"Ulhas Patil Med Coll, Jalgaon",OBG,"₹45,00,000*","₹52,769",0,₹0,500,4615(1),4615(1),4615(1),4615(1),4615(1),-,-,-,5363(1),5771(1),5771(1),-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"BJMC, Pune",RADIO DIAGNOSIS,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,2679(1),2679(1),2679(1),2679(1),2679(1),-,-,-,5775(1),5775(1),5775(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"Seth GS, Mumbai",MICROBIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,-,-,-,-,-,-,-,-,5754(1),5777(1),5777(1),-,-,-
MAHA-Govt Quota,OPEN-PH,Maharashtra,"Govt Med Coll, Aurangabad",RADIO DIAGNOSIS,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,-,-,-,-,-,-,-,-,5778(1),5778(1),5778(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"SRTT, Ambajogai",PATHOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",518,-,-,-,-,-,-,-,-,3680(1),5079(1),5779(1),-,-,-
MAHA-Govt Quota,EWS Service,Maharashtra,"SRTT, Ambajogai",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",518,-,-,-,-,-,-,-,-,-,-,5782(1),-,-,-
MAHA-Govt Quota,OPEN-PH,Maharashtra,"Seth GS, Mumbai",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,-,-,-,-,-,-,-,-,5788(1),5788(1),5788(1),-,-,-
MAHA-Govt Quota,SEBC,Maharashtra,"Vedantaa Inst of MS, Palghar",ANAESTHESIOLOGY,"₹19,32,000*","₹65,000",0,₹0,-,-,-,-,-,-,-,-,-,4014(1),5789(1),5789(1),-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"Indira Gandhi MedColl, Nagpur",OPHTHALMOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",822,-,-,-,-,-,-,-,-,5790(1),5790(1),5790(1),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"HBT & RN Cooper, Mumbai",PHYSIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",940,-,-,-,-,-,-,-,-,-,-,5795(1),-,-,-
MAHA-Govt Quota,SC Service,Maharashtra,"Seth GS, Mumbai",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,-,-,-,-,-,-,-,-,5925(1),5804(1),5804(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Grant Med Coll, Mumbai",MICROBIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,4721(1),4721(1),5967(1),6542(1),-,-,-,5109(1),3305(1),5807(1),5807(1),-,-,-
MAHA-Govt Quota,EWS-PH,Maharashtra,"Govt Med Coll, Nagpur",MICROBIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,-,-,-,-,-,-,-,-,-,-,5809(1),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Indira Gandhi MedColl, Nagpur",PHARMACOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",822,-,-,-,-,-,-,-,-,4250(1),5304(1),5816(1),-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"MGIMS, Wardha",GENERAL MEDICINE,"₹1,43,300*","₹89,698",1,"₹50,00,000",1000,4098(1),4098(1),4098(1),4098(1),4098(1),-,-,-,5820(1),5820(1),5820(1),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"Kashibai Navale, Pune",OPHTHALMOLOGY,"₹51,76,000*","₹76,429",0,₹0,1094,4538(1),4538(1),4538(1),4538(1),4538(1),-,-,-,2883(1),2883(1),5822(1),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"KJ Somaiyya, Mumbai",OPHTHALMOLOGY,"₹48,00,000*","₹64,000",0,₹0,550,-,-,-,-,-,-,-,-,-,-,5826(1),-,-,-
MAHA-NRI Quota,NRI,Maharashtra,"Panjabrao Deshmukh, Amravati",OBG,"₹59,50,000*","₹76,429",0,₹0,760,4830(1),4830(1),4830(1),4830(1),4830(1),-,-,-,5843(1),5843(1),5843(1),-,-,-
MAHA-Govt Quota,SEBC Service,Maharashtra,"Topiwala, Mumbai",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",1300,-,-,-,-,-,-,-,-,5845(1),5845(1),5845(1),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"Panjabrao Deshmukh, Amravati",ORTHOPAEDICS,"₹47,60,000*","₹76,429",0,₹0,760,3858(1),3858(1),3858(1),3858(1),3858(1),-,-,-,5034(2),5442(2),5846(2),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"MIMSR, Latur",GENERAL SURGERY,"₹31,30,428*","₹76,249",0,₹0,775,4292(1),2247(1),2247(1),2247(1),2247(1),-,-,-,3962(2),5061(2),5852(2),5949(1),-,-
MAHA-Govt Quota,SEBC,Maharashtra,"Govt Med Coll, Jalgaon",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",441,-,-,-,-,-,-,-,-,5394(1),5394(1),5853(1),-,-,-
MAHA-Govt Quota,SC Service,Maharashtra,"MGIMS, Wardha",RADIO DIAGNOSIS,"₹1,43,300*","₹89,698",1,"₹50,00,000",1000,-,-,-,-,-,-,-,-,5860(1),5860(1),5860(1),-,-,-
MAHA-Govt Quota,OPEN-Orphan,Maharashtra,"VMMC, Solapur",MICROBIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",763,-,-,-,-,-,-,-,-,-,-,5872(1),-,-,-
MAHA-Govt Quota,ST,Maharashtra,"MIMSR, Latur",OBG,"₹7,82,607*","₹76,249",0,₹0,775,-,-,-,-,-,-,-,-,5874(1),5874(1),5874(1),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"NKP Salve IMS, Nagpur",ANAESTHESIOLOGY,"₹27,00,000*","₹64,551",0,₹0,1272,5015(4),4766(4),4900(5),4900(5),4900(5),-,-,-,5388(5),5875(5),5883(5),-,-,-
MAHA-Govt Quota,ST,Maharashtra,"ACPM, Dhule",ORTHOPAEDICS,"₹10,74,000*","₹50,000",0,₹0,570,-,-,-,-,-,-,-,-,5887(1),5887(1),5887(1),-,-,-
MAHA-Govt Quota,VJ,Maharashtra,"Govt Med Coll, Jalgaon",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",441,-,-,-,-,-,-,-,-,5888(1),5888(1),5888(1),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"Ashwini Rural, Solapur",PAEDIATRICS,"₹47,24,000*","₹65,000",0,₹0,520,4322(2),4827(2),4628(2),4628(2),4628(2),-,-,-,4234(2),5056(2),5890(2),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"Kashibai Navale, Pune",ORTHOPAEDICS,"₹51,76,000*","₹76,429",0,₹0,1094,4181(2),4235(2),4235(2),4235(2),4235(2),-,-,-,3621(1),5893(1),5893(1),-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",DPH,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,-,-,-,-,-,-,-,-,-,-,5893(1),-,-,-
MAHA-NRI Quota,NRI,Maharashtra,"NKP Salve IMS, Nagpur",GENERAL SURGERY,"₹45,00,000*","₹64,551",0,₹0,1272,-,-,5455(2),5747(2),5747(2),-,-,-,5873(2),5903(2),5903(2),-,-,-
MAHA-NRI Quota,NRI,Maharashtra,"MIMER, Talegaon, Pune",ORTHOPAEDICS,"₹40,00,000*","₹64,551",0,₹0,720,-,-,5224(1),5224(1),5224(1),-,-,-,5597(1),5906(1),5906(1),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"Prakash Inst of MS & R, Sangli",GENERAL MEDICINE,"₹64,00,000*",Info not available,Info Not Available,Info not available,-,-,-,-,-,-,-,-,-,3477(4),4949(4),5908(4),6602(4),5579(1),6580(1)
MAHA-Govt Quota,OPEN,Maharashtra,"Rajarshee CSM Govt MC,Kolhapur",MICROBIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",665,4514(1),-,5766(1),5766(1),5766(1),-,-,-,4602(1),5357(1),5914(1),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"MIMER, Talegaon, Pune",PSYCHIATRY,"₹32,00,000*","₹64,551",0,₹0,720,3782(1),4143(1),4143(1),4143(1),4143(1),-,-,-,4118(1),5915(1),5915(1),-,-,-
MAHA-Govt Quota,ST,Maharashtra,"SMBT IMS, Nashik",ANAESTHESIOLOGY,"₹15,16,000*","₹60,000",0,₹0,850,-,-,-,-,-,-,-,-,6508(1),-,5915(1),6762(1),-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Govt Med Coll, Nagpur",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,3458(1),3458(1),3458(1),3458(1),3458(1),-,-,-,5917(1),5917(1),5917(1),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"SMBT IMS, Nashik",ENT,"₹60,64,000*","₹60,000",0,₹0,850,4753(1),4952(1),4951(1),4951(1),4951(1),-,-,-,5818(1),5918(1),5918(1),-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"AIIPMR, Mumbai",PMR,"₹1,43,300*","₹1,08,799*",0,₹0,Info Not Available,-,-,-,-,-,-,-,-,3681(1),5919(1),5919(1),-,-,-
MAHA-NRI Quota,NRI,Maharashtra,"NKP Salve IMS, Nagpur",ORTHOPAEDICS,"₹45,00,000*","₹64,551",0,₹0,1272,-,-,5209(2),5209(2),5209(2),-,-,-,5705(2),5920(2),5920(2),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Rajiv Gandhi MC & CSMH, Thane",BIOCHEMISTRY,"₹1,43,300*","₹92,522",1,"₹50,00,000",500,-,-,-,-,-,-,-,-,4865(1),6193(1),5924(1),6534(1),7607(1),-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Pimpri Chinchwad, Pimpri",DERMATOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,-,-,-,-,-,-,-,-,5278(1),5278(1),5925(1),-,-,-
MAHA-Govt Quota,ST-PH,Maharashtra,"Grant Med Coll, Mumbai",PATHOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,-,-,-,-,-,-,-,-,-,-,5929(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Grant Med Coll, Mumbai",BIOCHEMISTRY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,-,-,-,-,-,-,-,-,4637(1),5490(1),5931(1),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"ACPM, Dhule",ORTHOPAEDICS,"₹42,96,000*","₹50,000",0,₹0,570,4054(1),4165(2),4176(2),4425(2),4425(2),-,-,-,5006(2),5614(2),5937(2),-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Seth GS, Mumbai",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,3128(1),3990(1),4354(1),4354(1),4354(1),-,-,-,4206(1),4443(1),5945(1),-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Govt Med Coll, Akola",MICROBIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",840,-,-,-,-,-,-,-,-,5119(1),5951(1),5951(1),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"Panjabrao Deshmukh, Amravati",TBRD,"₹47,60,000*","₹76,429",0,₹0,760,3342(1),3342(1),3342(1),3342(1),3342(1),-,-,-,4605(1),4813(1),5955(1),6415(1),-,-
MAHA-NRI Quota,NRI,Maharashtra,"Vasantrao Pawar, Nasik",OPHTHALMOLOGY,"₹45,00,000*","₹69,105",0,₹0,1000,-,-,4925(1),5776(1),5776(1),-,-,-,5956(1),5956(1),5956(1),-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Prakash Inst of MS & R, Sangli",GENERAL MEDICINE,"₹16,00,000*",Info not available,Info Not Available,Info not available,-,-,-,-,-,-,-,-,-,4212(1),4246(1),5957(1),-,-,-
MAHA-NRI Quota,NRI,Maharashtra,"Ashwini Rural, Solapur",GENERAL MEDICINE,"₹59,05,000*","₹65,000",0,₹0,520,4847(1),-,5233(1),5233(1),5233(1),-,-,-,4671(1),5578(1),5958(1),-,-,-
MAHA-Govt Quota,SEBC Service,Maharashtra,"Govt Med Coll, Nagpur",MICROBIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,-,-,-,-,-,-,-,-,-,-,5962(1),-,-,-
MAHA-Govt Quota,EWS Service,Maharashtra,"Govt Med Coll, Aurangabad",DERMATOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,-,-,-,-,-,-,-,-,-,-,5970(1),7183(1),-,-
MAHA-Govt Quota,SEBC,Maharashtra,"Govt Med Coll, Gondia",PHARMACOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",500,-,-,-,-,-,-,-,-,-,-,5972(1),-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Seth GS, Mumbai",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,-,-,-,-,-,-,-,-,5782(1),5782(1),5974(1),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"Ulhas Patil Med Coll, Jalgaon",OPHTHALMOLOGY,"₹36,00,000*","₹52,769",0,₹0,500,4339(2),4700(2),4534(2),4534(2),4534(2),-,-,-,4041(1),5313(1),5975(1),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"Tern Med Coll, Navi Mumbai",GENERAL SURGERY,"₹38,18,180*","₹51,000*",0,₹0,700,-,-,-,-,-,-,-,-,-,-,5980(2),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"MIMER, Talegaon, Pune",ENT,"₹32,00,000*","₹64,551",0,₹0,720,4675(1),4903(1),4903(1),4903(1),4903(1),-,-,-,5189(2),5924(2),5983(2),-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Govt Med Coll, Chandrapur",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",650,-,-,-,-,-,-,-,-,4335(1),5122(1),5985(1),-,-,-
MAHA-NRI Quota,NRI,Maharashtra,"ACPM, Dhule",DERMATOLOGY,"₹53,70,000*","₹50,000",0,₹0,570,-,-,-,-,-,-,-,-,4549(1),4593(1),5987(1),3557(1),7179(1),7302(1)
MAHA-Govt Quota,SC,Maharashtra,"Grant Med Coll, Mumbai",MICROBIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,4629(1),4629(1),5605(1),5605(1),5605(1),-,-,-,4518(1),5995(1),5995(1),-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Grant Med Coll, Mumbai",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,3069(1),3069(1),3069(1),3069(1),3069(1),-,-,-,6000(1),6000(1),6000(1),-,-,-
MAHA-Govt Quota,SC-PH,Maharashtra,"Govt Med Coll, Nagpur",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,-,-,-,-,-,-,-,-,-,-,6004(1),-,-,-
MAHA Priv-Mgmt Quota,MGT,Maharashtra,"Vithalrao Patil, Ahmednagar",GENERAL SURGERY,"₹40,00,000*","₹76,629",0,₹0,960,2218(1),3271(1),3605(1),3605(1),3605(1),-,-,-,4584(4),5110(4),6008(4),-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,-,-,-,-,-,-,-,-,6020(1),6020(1),6020(1),-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Govt Med Coll, Latur",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,-,-,-,-,-,-,-,-,6026(1),6026(1),6026(1),-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"BJMC, Pune",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,-,-,-,-,-,-,-,-,6030(1),6030(1),6030(1),-,-,-
MAHA-Govt Quota,EWS Service,Maharashtra,"Govt Med Coll, Jalgaon",PHARMACOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",441,-,-,-,-,-,-,-,-,-,-,6041(1),-,-,-
