Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5,CR 2024 6,CR 2024 7
KER Self Fin. Seats,EZ,Kerala,"Believers Church, Thiruvalla",ANAESTHESIOLOGY,"₹18,49,748*","₹53,000",0,₹0,750,-,-,-,-,-,3094(1),3321(1),-,-,-,-,-
KER Govt Quota,HQ Serv,Kerala,"Medical College, Trivandrum",OBG,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,1454(1),1454(1),-,-,3332(1),3332(1),-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"MES Med Coll, Malappuram",PSYCHIATRY,"₹18,49,748*","₹53,000",1*,"₹10,00,000*",680,-,-,-,-,-,3335(1),3335(1),-,-,-,-,-
KER Govt Quota,SC,Kerala,"Govt Med Coll, Kottayam",PATHOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,-,-,-,-,-,3100(1),3337(1),-,-,-,-,-
KER Self Fin. Seats,LA,Kerala,"Amala IMS, Thrissur",OBG,"₹18,49,748*","₹53,000",0,₹0,640,-,-,-,-,-,3341(1),3341(1),-,-,-,-,-
KER Govt Quota,MQ Serv,Kerala,"Govt of Med Sci, Pariyaram",EMERGENCY MEDICINE,"₹69,470*","₹57,876",1*,"₹50,00,000*",1752,-,-,-,-,-,3348(1),3348(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"SreeUthradomThirunal,Trivandrum",PATHOLOGY,"₹11,23,062*","₹53,000",0,₹0,-,3950(2),3950(2),3950(2),-,-,3350(1),3350(1),-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"Mount Zion, Pathanamthitta",ORTHOPAEDICS,"₹18,49,748*","₹53,000",0,₹0,604,-,-,-,-,-,2861(1),3383(1),-,-,-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Thrissur",PHYSIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,-,-,-,-,-,3388(1),3388(1),-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"Jubilee Mission, Thrissur",IHBT,"₹18,49,748*","₹53,000",0,₹0,1450,-,-,-,-,-,3389(1),3389(1),-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"Malankara Orthodox, Kolechery",PAEDIATRICS,"₹38,86,680*","₹53,000",0,₹0,1110,3168(1),3314(1),3314(1),-,-,2724(1),3397(1),-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"Sree Gokulam, Trivandrum",ANAESTHESIOLOGY,"₹17,49,006*","₹53,000",0,₹0,760,2688(1),2688(1),2688(1),-,-,2647(1),3406(1),-,-,-,-,-
KER Self Fin. Seats,LA,Kerala,"SreeUthradomThirunal,Trivandrum",OBG,"₹18,49,748*","₹53,000",0,₹0,-,-,-,-,-,-,3409(1),3409(1),-,-,-,-,-
KER SF NRI Seats,NC,Kerala,"Believers Church, Thiruvalla",GENERAL MEDICINE,"₹38,86,680*","₹53,000",0,₹0,750,3900(1),4010(1),3424(1),-,-,3411(1),3411(1),-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"Amala IMS, Thrissur",OBG,"₹38,86,680*","₹53,000",0,₹0,640,-,-,-,-,-,3416(1),3416(1),-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"Azeezia IMS, Kollam",ORTHOPAEDICS,"₹18,49,748*","₹53,000",0,₹0,540,-,-,-,-,-,3001(1),3418(1),-,-,-,-,-
KER SF NRI Seats,NC,Kerala,"Pushpagiri IMS, Tiruvalla",OBG,"₹38,86,680*","₹43,000",0,₹0,955,3670(1),3670(1),3670(1),-,-,3419(1),3419(1),-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"KMCT Med Coll, Kozhikode",ENT,"₹18,49,748*","₹53,000",0,₹0,790,-,-,-,-,-,-,3430(1),-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"KMCT Med Coll, Kozhikode",OPHTHALMOLOGY,"₹18,49,748*","₹53,000",0,₹0,790,3225(1),3225(1),3225(1),-,-,-,3451(1),-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"Sree Gokulam, Trivandrum",ORTHOPAEDICS,"₹38,86,680*","₹53,000",0,₹0,760,2924(1),4185(1),4185(1),-,-,3497(1),3497(1),-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"MES Med Coll, Malappuram",ORTHOPAEDICS,"₹38,86,680*","₹53,000",1*,"₹10,00,000*",680,2623(1),2623(1),2623(1),-,-,3501(1),3501(1),-,-,-,-,-
KER SF NRI Seats,NM,Kerala,"Azeezia IMS, Kollam",GENERAL MEDICINE,"₹38,86,680*","₹53,000",0,₹0,540,-,-,-,-,-,3509(1),3509(1),-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"KMCT Med Coll, Kozhikode",GENERAL MEDICINE,"₹38,86,680*","₹53,000",0,₹0,790,3781(1),3781(1),3781(1),-,-,3214(1),3511(3),-,-,-,-,-
KER Self Fin. Seats,MM,Kerala,"Travancore Med Coll, Kollam",PSYCHIATRY,"₹18,49,748*","₹50,000",0*,₹0*,750,3389(1),3867(1),3867(1),-,-,2717(1),3532(1),-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"Travancore Med Coll, Kollam",GENERAL MEDICINE,"₹38,86,680*","₹50,000",0*,₹0*,750,-,-,-,-,-,3067(1),3535(1),-,-,-,-,-
KER Govt Quota,GEN-PD,Kerala,"Medical College, Trivandrum",GENERAL MEDICINE,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,-,-,-,-,3567(1),3567(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Believers Church, Thiruvalla",PATHOLOGY,"₹11,23,062*","₹53,000",0,₹0,750,2869(1),2869(1),2869(1),-,-,3223(1),3575(1),-,-,-,-,-
KER Govt Quota,EW,Kerala,"Govt of Med Sci, Pariyaram",MICROBIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1752,-,-,-,-,-,3579(1),3579(1),-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"PK Das IMS, Palakkad",GENERAL MEDICINE,"₹37,01,600*","₹53,000",1*,"₹10,00,000*",750,4099(1),4249(1),4249(1),-,-,3580(1),3580(1),-,-,-,-,-
KER Self Fin. Seats,MM,Kerala,"Azeezia IMS, Kollam",GENERAL SURGERY,"₹18,49,748*","₹53,000",0,₹0,540,2986(1),2986(1),2986(1),-,-,2912(1),3625(1),-,-,-,-,-
KER Govt Quota,SC,Kerala,"Govt Med Coll, Kozhikode",PATHOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,-,3793(1),4970(1),-,-,-,-,3625(1),-,-,-
KER SF NRI Seats,NR,Kerala,"DM Wayanad IMS, Wayanad",PAEDIATRICS,"₹38,86,680*","₹53,000",0,₹0,700,-,-,-,-,-,3649(1),3649(1),-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"Azeezia IMS, Kollam",RADIO DIAGNOSIS,"₹38,86,680*","₹53,000",0,₹0,540,-,-,-,-,-,2628(1),3655(1),-,-,-,-,-
KER SF NRI Seats,NC,Kerala,"Pushpagiri IMS, Tiruvalla",GENERAL MEDICINE,"₹38,86,680*","₹43,000",0,₹0,955,3421(2),3900(2),3900(2),-,-,3676(2),3676(2),-,-,-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Palakkad",PHARMACOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",-,-,-,-,-,-,2968(1),3677(1),-,-,-,-,-
KER SF NRI Seats,NC,Kerala,"Dr Somervel Mem, Karakonam",GENERAL MEDICINE,"₹38,86,680*","₹53,000",0,₹0,695,4010(1),4654(1),4654(1),-,-,3678(1),3678(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"MES Med Coll, Malappuram",SPM,"₹11,23,062*","₹53,000",1*,"₹10,00,000*",680,2413(1),4515(1),4515(1),-,-,3691(1),3691(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Pushpagiri IMS, Tiruvalla",SPM,"₹11,23,062*","₹43,000",0,₹0,955,-,-,3435(2),5116(1),-,3701(2),3701(2),-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"MES Med Coll, Malappuram",OBG,"₹38,86,680*","₹53,000",1*,"₹10,00,000*",680,4100(1),4100(1),4100(1),-,-,3704(1),3704(1),-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"KMCT Med Coll, Kozhikode",ORTHOPAEDICS,"₹38,86,680*","₹53,000",0,₹0,790,3722(1),3722(1),3722(1),-,-,3705(1),3705(1),-,-,-,-,-
KER Self Fin. Seats,ST,Kerala,"Jubilee Mission, Thrissur",ORTHOPAEDICS,"₹18,49,748*","₹53,000",0,₹0,1450,-,-,-,-,-,3715(1),3715(1),-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"Dr Somervel Mem, Karakonam",GENERAL SURGERY,"₹18,49,748*","₹53,000",0,₹0,695,-,-,-,-,-,-,-,-,3767(1),-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Kottayam",PHYSIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,-,-,-,-,-,3815(1),3815(1),-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"DM Wayanad IMS, Wayanad",GENERAL MEDICINE,"₹38,86,680*","₹53,000",0,₹0,700,-,-,-,-,-,3511(1),3820(1),-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"Jubilee Mission, Thrissur",PATHOLOGY,"₹11,23,062*","₹53,000",0,₹0,1450,-,-,-,-,-,3238(1),3833(1),-,-,-,-,-
KER Govt Quota,HQ Serv,Kerala,"Govt Med Coll, Kozhikode",GENERAL SURGERY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,1537(1),1537(1),-,-,3710(1),3849(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Jubilee Mission, Thrissur",MICROBIOLOGY,"₹11,23,062*","₹53,000",0,₹0,1450,4604(2),4808(2),4995(2),-,-,3851(2),3851(2),-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"Malankara Orthodox, Kolechery",ORTHOPAEDICS,"₹38,86,680*","₹53,000",0,₹0,1110,-,-,-,-,-,3403(1),3860(1),-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"Amala IMS, Thrissur",PATHOLOGY,"₹11,23,062*","₹53,000",0,₹0,640,-,-,-,-,-,3433(1),3877(1),-,-,-,-,-
KER Self Fin. Seats,EW,Kerala,"DM Wayanad IMS, Wayanad",GENERAL SURGERY,"₹18,49,748*","₹53,000",0,₹0,700,-,-,-,-,-,3888(1),3888(1),-,-,-,-,-
KER Govt Quota,EW,Kerala,"Govt Med Coll, Kollam",MICROBIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",500,-,-,-,-,-,3900(1),3900(1),-,-,-,-,-
KER Self Fin. Seats,KU,Kerala,"Al-Azhar Med Coll, Thodupuzha",GENERAL SURGERY,"₹18,49,748*","₹40,000",0,₹0,700,-,-,-,-,-,3901(1),3901(1),-,-,-,-,-
KER Govt Quota,MU,Kerala,"Govt Med Coll, Palakkad",PHARMACOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",-,-,-,-,-,-,3677(1),3914(1),-,-,-,-,-
KER Self Fin. Seats,ST,Kerala,"MES Med Coll, Malappuram",DERMATOLOGY,"₹18,49,748*","₹53,000",1*,"₹10,00,000*",680,-,-,-,-,-,3943(1),3943(1),-,-,-,-,-
KER SF NRI Seats,NM,Kerala,"Azeezia IMS, Kollam",DERMATOLOGY,"₹38,86,680*","₹53,000",0,₹0,540,2795(1),2925(1),2925(1),-,-,3118(1),3960(1),-,-,-,-,-
KER Govt Quota,XS,Kerala,"Medical College, Trivandrum",PATHOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,-,-,-,-,3978(1),3978(1),-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"SreeUthradomThirunal,Trivandrum",PAEDIATRICS,"₹38,86,680*","₹53,000",0,₹0,-,3448(1),3511(1),3511(1),-,-,3850(1),3983(1),-,-,-,-,-
KER Govt Quota,LA,Kerala,"Medical College, Trivandrum",PHYSIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,-,-,-,-,3996(1),3996(1),-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"Sree Narayana IMS, Ernakulam",GENERAL MEDICINE,"₹38,86,680*","₹53,000",0,₹0,Info Not Available,3957(1),3957(1),3957(1),-,-,3344(1),4003(1),-,-,-,-,-
KER Govt Quota,HQ Serv,Kerala,"Medical College, Trivandrum",IHBT,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,-,3291(1),-,-,4007(1),4007(1),-,-,-,-,-
KER Govt Quota,HQ Serv,Kerala,"TD Med Coll, Allepey",IHBT,"₹69,470*","₹57,876",1*,"₹50,00,000*",1050,-,-,-,-,-,4018(1),4018(1),-,-,-,-,-
KER Self Fin. Seats,EW,Kerala,"Sree Gokulam, Trivandrum",OBG,"₹17,49,006*","₹53,000",0,₹0,760,-,-,-,-,-,4028(1),4028(1),-,-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Amala IMS, Thrissur",PATHOLOGY,"₹11,23,062*","₹53,000",0,₹0,640,4195(2),4195(2),4195(2),-,-,3342(2),4053(2),-,-,-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Kottayam",FORENSIC MEDICINE,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,2418(1),2418(1),2418(1),-,-,-,-,-,4071(1),-,-,-
KER SF NRI Seats,NR,Kerala,"Malabar Med Coll, Kozhikode",OBG,"₹38,86,680*","₹53,000",1,"₹20,00,000",720,-,-,-,-,-,3915(1),4109(1),-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"Jubilee Mission, Thrissur",TBRD,"₹38,86,680*","₹53,000",0,₹0,1450,3287(1),3287(1),3287(1),-,-,3536(1),4115(1),-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"SreeUthradomThirunal,Trivandrum",PATHOLOGY,"₹11,23,062*","₹53,000",0,₹0,-,-,-,-,-,-,3833(1),4127(1),-,-,-,-,-
KER Self Fin. Seats,EW,Kerala,"Sree Narayana IMS, Ernakulam",GENERAL MEDICINE,"₹17,49,006*","₹53,000",0,₹0,Info Not Available,-,-,-,-,-,4157(1),4157(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Jubilee Mission, Thrissur",SPM,"₹11,23,062*","₹53,000",0,₹0,1450,3655(2),3889(2),3889(2),-,-,2903(1),4167(1),-,-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Pushpagiri IMS, Tiruvalla",PATHOLOGY,"₹11,23,062*","₹43,000",0,₹0,955,4234(2),4524(2),4524(2),-,-,3724(2),4168(2),-,-,-,-,-
KER SF NRI Seats,NC,Kerala,"Dr Somervel Mem, Karakonam",DERMATOLOGY,"₹38,86,680*","₹53,000",0,₹0,695,2827(1),2827(1),2827(1),-,-,2982(1),4170(1),-,-,-,-,-
KER SF NRI Seats,NC,Kerala,"Pushpagiri IMS, Tiruvalla",TBRD,"₹38,86,680*","₹43,000",0,₹0,955,4334(1),4355(1),4496(1),-,-,3700(1),4175(1),-,-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Believers Church, Thiruvalla",PATHOLOGY,"₹11,23,062*","₹53,000",0,₹0,750,4277(1),4530(1),4530(1),-,-,3459(1),4182(1),-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"Malabar Med Coll, Kozhikode",PAEDIATRICS,"₹38,86,680*","₹53,000",1,"₹20,00,000",720,3357(1),3448(1),3448(1),-,-,3921(1),4185(1),-,-,-,-,-
KER Govt Quota,SC,Kerala,"TD Med Coll, Allepey",PHARMACOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1050,-,-,-,-,-,3660(1),4207(1),-,-,-,-,-
KER Govt Quota,IQ Serv,Kerala,"Govt Med Coll, Kozhikode",RADIO DIAGNOSIS,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,-,-,-,-,4209(1),4209(1),-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"MES Med Coll, Malappuram",PATHOLOGY,"₹11,23,062*","₹53,000",1*,"₹10,00,000*",680,-,-,-,-,-,3460(1),4219(1),-,-,-,-,-
KER Govt Quota,HQ Serv,Kerala,"Govt Med Coll, Kottayam",RADIATION ONCOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,-,2208(1),2208(1),-,-,4245(1),4245(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"KMCT Med Coll, Kozhikode",SPM,"₹11,23,062*","₹53,000",0,₹0,790,3913(2),4656(2),4726(2),-,-,4276(1),4276(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"SreeUthradomThirunal,Trivandrum",SPM,"₹11,23,062*","₹53,000",0,₹0,-,3553(1),3553(1),3766(2),-,-,3740(1),4293(1),-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"MES Med Coll, Malappuram",SPM,"₹11,23,062*","₹53,000",1*,"₹10,00,000*",680,-,-,-,-,-,4294(1),4294(1),-,-,-,-,-
KER Govt Quota,IQ Serv,Kerala,"Medical College, Trivandrum",GENERAL MEDICINE,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,2585(1),2585(1),-,-,4305(1),4305(1),-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"SreeUthradomThirunal,Trivandrum",OBG,"₹38,86,680*","₹53,000",0,₹0,-,3994(1),4363(1),4363(1),-,-,3983(1),4320(1),-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"KMCT Med Coll, Kozhikode",MICROBIOLOGY,"₹11,23,062*","₹53,000",0,₹0,790,-,-,-,-,-,4321(1),4326(1),-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"Malabar Med Coll, Kozhikode",TBRD,"₹38,86,680*","₹53,000",1,"₹20,00,000",720,3511(1),3667(1),3667(1),-,-,3230(1),4342(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Jubilee Mission, Thrissur",PHYSIOLOGY,"₹11,23,062*","₹53,000",0,₹0,1450,-,-,5074(1),5480(1),-,4360(1),-,-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Sree Gokulam, Trivandrum",MICROBIOLOGY,"₹10,61,897*","₹53,000",0,₹0,760,4901(1),-,5658(3),-,-,4057(1),4413(1),-,-,-,-,-
KER Govt Quota,HQ Serv,Kerala,"Govt Med Coll, Kozhikode",OBG,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,2466(1),2466(1),-,-,4416(2),4416(2),-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Sree Gokulam, Trivandrum",MICROBIOLOGY,"₹10,61,897*","₹53,000",0,₹0,760,-,-,-,-,-,4326(1),4432(1),-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Sree Gokulam, Trivandrum",PHARMACOLOGY,"₹10,61,897*","₹53,000",0,₹0,760,-,-,5655(1),-,-,4443(1),4443(1),-,-,-,-,-
KER Govt Quota,MU,Kerala,"Govt Med Coll, Kottayam",ANATOMY,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,-,-,-,-,-,4466(1),4466(1),-,-,-,-,-
KER Govt Quota,ST,Kerala,"Govt Med Coll, Thrissur",GENERAL SURGERY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,-,-,-,-,-,3368(1),4475(1),-,-,-,-,-
KER SF NRI Seats,NC,Kerala,"Dr Somervel Mem, Karakonam",RADIO DIAGNOSIS,"₹38,86,680*","₹53,000",0,₹0,695,3355(1),3355(1),3355(1),-,-,2971(1),4486(1),-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"Sree Gokulam, Trivandrum",MICROBIOLOGY,"₹10,61,897*","₹53,000",0,₹0,760,-,-,-,-,-,4547(1),4547(1),-,-,-,-,-
KER Self Fin. Seats,EW,Kerala,"SreeUthradomThirunal,Trivandrum",GENERAL SURGERY,"₹18,49,748*","₹53,000",0,₹0,-,-,-,-,-,-,-,4557(1),-,-,-,-,-
KER Self Fin. Seats,LA,Kerala,"Pushpagiri IMS, Tiruvalla",PATHOLOGY,"₹11,23,062*","₹43,000",0,₹0,955,-,-,-,-,-,4467(1),4580(1),-,-,-,-,-
KER Govt Quota,IQ Serv,Kerala,"Medical College, Trivandrum",TBRD,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,-,-,-,-,4189(1),4189(1),-,-,-,-,4581(1)
KER Self Fin. Seats,BX,Kerala,"DM Wayanad IMS, Wayanad",ENT,"₹18,49,748*","₹53,000",0,₹0,700,-,-,-,-,-,4287(1),4587(1),-,-,-,-,-
KER Govt Quota,BH,Kerala,"Medical College, Trivandrum",PHARMACOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,-,-,-,-,4597(1),4597(1),-,-,-,-,-
KER Govt Quota,EW,Kerala,"Medical College, Trivandrum",PHYSIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,-,-,-,-,4612(1),4612(1),-,-,-,-,-
KER Self Fin. Seats,EW,Kerala,"PK Das IMS, Palakkad",ANAESTHESIOLOGY,"₹17,61,665*","₹53,000",1*,"₹10,00,000*",750,-,-,-,-,-,4617(1),-,-,-,-,-,-
KER Self Fin. Seats,BX,Kerala,"Malankara Orthodox, Kolechery",PSYCHIATRY,"₹18,49,748*","₹53,000",0,₹0,1110,-,-,-,-,-,4664(1),4664(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Amala IMS, Thrissur",PHYSIOLOGY,"₹11,23,062*","₹53,000",0,₹0,640,4845(1),-,5466(1),-,-,4251(1),4670(1),-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Amala IMS, Thrissur",PHYSIOLOGY,"₹11,23,062*","₹53,000",0,₹0,640,-,-,-,-,-,4670(1),-,-,-,-,-,-
KER Self Fin. Seats,ST,Kerala,"Amala IMS, Thrissur",RADIO DIAGNOSIS,"₹18,49,748*","₹53,000",0,₹0,640,-,-,-,-,-,2805(1),4688(1),-,-,-,-,-
KER Self Fin. Seats,EW,Kerala,"Sree Gokulam, Trivandrum",OPHTHALMOLOGY,"₹17,49,006*","₹53,000",0,₹0,760,-,-,-,-,-,4742(1),4742(1),-,-,-,-,-
KER SF NRI Seats,NC,Kerala,"Believers Church, Thiruvalla",OBG,"₹38,86,680*","₹53,000",0,₹0,750,4654(1),4767(1),4767(1),-,-,4754(1),4754(1),-,-,-,-,-
KER SF NRI Seats,NC,Kerala,"Dr Somervel Mem, Karakonam",OPHTHALMOLOGY,"₹38,86,680*","₹53,000",0,₹0,695,-,-,-,-,-,-,-,-,4756(1),-,-,-
KER SF NRI Seats,NC,Kerala,"Pushpagiri IMS, Tiruvalla",PAEDIATRICS,"₹38,86,680*","₹43,000",0,₹0,955,3648(2),4242(2),4242(2),-,-,3969(2),4808(2),-,-,-,-,-
KER Govt Quota,ST,Kerala,"Govt Med Coll, Kottayam",OBG,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,-,-,-,-,-,4810(1),4810(1),-,-,-,-,-
KER Govt Quota,BH,Kerala,"Govt Med Coll, Kozhikode",PHYSIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,-,-,-,-,4826(1),4826(1),-,-,-,-,-
KER Govt Quota,WD,Kerala,"Medical College, Trivandrum",OBG,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,-,-,-,-,4843(1),4843(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"MES Med Coll, Malappuram",BIOCHEMISTRY,"₹11,23,062*","₹53,000",1*,"₹10,00,000*",680,-,-,-,-,-,4857(1),-,-,-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Amala IMS, Thrissur",SPM,"₹11,23,062*","₹53,000",0,₹0,640,4560(3),-,5360(3),-,-,4716(2),4880(2),-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"PK Das IMS, Palakkad",GENERAL SURGERY,"₹37,01,600*","₹53,000",1*,"₹10,00,000*",750,-,-,-,-,-,4320(1),4899(1),-,-,-,-,-
KER Govt Quota,ST,Kerala,"TD Med Coll, Allepey",PSYCHIATRY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1050,-,-,5429(1),5615(1),-,4927(1),4927(1),-,-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Pushpagiri IMS, Tiruvalla",SPM,"₹11,23,062*","₹43,000",0,₹0,955,4744(2),4744(2),4744(2),-,-,4880(2),4941(2),-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"Al-Azhar Med Coll, Thodupuzha",ORTHOPAEDICS,"₹38,86,680*","₹40,000",0,₹0,700,-,-,4562(1),-,-,4342(1),4948(1),-,-,-,-,-
KER Govt Quota,ST,Kerala,"Medical College, Trivandrum",TBRD,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,-,-,-,-,2290(1),4953(1),-,-,-,-,-
KER Govt Quota,GEN-PD,Kerala,"Govt Med Coll, Kozhikode",GENERAL MEDICINE,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,-,-,-,-,4976(1),4976(1),-,-,-,-,-
KER Govt Quota,SC,Kerala,"Govt Med Coll, Kozhikode",ANATOMY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,-,-,-,-,4995(1),4995(1),-,-,-,-,-
KER Self Fin. Seats,KU,Kerala,"Sree Gokulam, Trivandrum",PATHOLOGY,"₹10,61,897*","₹53,000",0,₹0,760,-,-,-,-,-,4966(1),5017(1),-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"MES Med Coll, Malappuram",DCP,"₹7,51,644*","₹53,000",1*,"₹10,00,000*",680,4759(1),-,4759(1),5261(2),5261(1),5024(1),-,-,-,-,-,-
KER Govt Quota,HQ Serv,Kerala,"Govt Med Coll, Thrissur",FORENSIC MEDICINE,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,-,-,-,-,-,5032(1),5019(1),-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"Jubilee Mission, Thrissur",SPM,"₹11,23,062*","₹53,000",0,₹0,1450,-,-,-,-,-,4040(1),5052(1),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Azeezia IMS, Kollam",PHARMACOLOGY,"₹11,23,062*","₹53,000",0,₹0,540,4632(1),-,5553(1),-,-,5064(1),-,-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"MES Med Coll, Malappuram",PHARMACOLOGY,"₹11,23,062*","₹53,000",1*,"₹10,00,000*",680,4886(1),-,5630(1),-,-,5052(2),5080(2),-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"PK Das IMS, Palakkad",PHARMACOLOGY,"₹10,69,583*","₹53,000",1*,"₹10,00,000*",750,-,-,5672(1),-,-,5080(1),-,-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"Amala IMS, Thrissur",SPM,"₹11,23,062*","₹53,000",0,₹0,640,-,-,-,-,-,4425(1),5082(1),-,-,-,-,-
KER Govt Quota,EZ,Kerala,"Medical College, Trivandrum",ANATOMY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,-,-,-,-,2792(1),5094(1),-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"PK Das IMS, Palakkad",PHARMACOLOGY,"₹10,69,583*","₹53,000",1*,"₹10,00,000*",750,-,-,-,-,-,5095(1),-,-,-,-,-,-
