Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
UP Priv-Open Quota,UR,Uttar Pradesh,"KD Med Coll, Mathura",EMERGENCY MEDICINE,"₹21,63,946*","₹32,000",0,₹0,720,4415(6),4813(6),-,-,-,5241(6),5839(6),5765(6),5579(1),7117(1)
UP-Govt Quota,UR,Uttar Pradesh,"MLN Med Coll, Allahabad",PHARMACOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,-,-,-,-,-,5596(1),5596(1),5770(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Rajshree MRI, Bareilly",ORTHOPAEDICS,"₹24,89,880*","₹32,000",1*,₹0*,740,3529(3),3826(3),-,-,-,4878(7),5598(7),5772(7),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Rama Med Coll, Kanpur",GENERAL SURGERY,"₹25,62,430*","₹30,000",0,₹0,730,3769(4),4087(4),-,-,-,4686(4),5601(4),5775(4),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Govt Med Coll, Bahraich",BIOCHEMISTRY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",-,-,-,-,-,-,6305(1),5621(1),5796(1),-,-
UP Priv-Min. Quota,UR,Uttar Pradesh,"FH Med Coll, Agra",PAEDIATRICS,"₹38,50,000*","₹45,000",0,₹0,932,4523(2),4932(2),-,-,-,5628(2),5966(2),5803(2),7041(1),-
UP Priv-Open Quota,UR,Uttar Pradesh,"Saraswati IMS, Hapur",ENT,"₹20,22,143*","₹32,000*",0,₹0,851,4460(2),4863(2),-,-,-,5355(2),6050(2),5818(2),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Hind IMS, Sitapur",OPHTHALMOLOGY,"₹20,40,950*","₹30,000",1*,₹0*,700,4169(2),4402(2),-,-,-,4749(2),5648(2),5824(2),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Teerthanker Med Coll,Moradabad",ANAESTHESIOLOGY,"₹19,80,000*","₹69,600",0,₹0,1000,4108(6),4464(6),-,544(2),-,5262(6),5666(6),5842(6),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Teerthanker Med Coll,Moradabad",ENT,"₹23,40,000*","₹69,600",0,₹0,1000,3955(2),4295(2),1130(1),506(1),-,5428(2),5675(2),5853(2),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Rohilkhand Med Coll, Bareilly",OPHTHALMOLOGY,"₹23,09,009*","₹24,000*",1,"₹5,00,000",720,3702(5),3962(5),-,-,-,4731(5),5695(5),5875(5),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Govt IMS, Kasna",PHARMACOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,-,-,-,-,-,2554(1),5509(1),5885(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Govt Allopathic Med Coll,Banda",SPM,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",430,3619(1),4226(1),-,-,-,4052(1),5707(1),5887(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Krishna Mohan Med Coll,Mathura",ORTHOPAEDICS,"₹21,63,946*","₹15,000*",0,₹0,700,3720(4),4032(4),-,-,-,5055(4),5718(4),5899(4),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"SMSR, Greater Noida",EMERGENCY MEDICINE,"₹25,40,649*","₹32,000",0,₹0,1200,3312(2),3299(2),919(1),-,-,4186(2),5721(2),5902(2),-,-
UP-Govt Quota,ST,Uttar Pradesh,"MLN Med Coll, Allahabad",GENERAL SURGERY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,-,-,-,-,-,5722(1),5722(1),5903(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Rama Med Coll, Kanpur",OPHTHALMOLOGY,"₹25,62,430*","₹30,000",0,₹0,730,3550(1),3849(1),-,-,-,4389(1),5404(1),5905(1),-,-
UP Priv-Min. Quota,UR,Uttar Pradesh,"FH Med Coll, Agra",GENERAL MEDICINE,"₹42,00,000*","₹45,000",0,₹0,932,4589(3),5004(3),-,-,-,5191(3),5350(3),5916(3),7315(1),-
UP Priv-Min. Quota,UR,Uttar Pradesh,"Career Instt of MS, Lucknow",OBG,"₹39,90,000*","₹40,000",0,₹0,600,3601(1),3911(1),-,-,-,5737(1),5737(1),5919(1),-,-
UP-Govt Quota,EW,Uttar Pradesh,"S N Med Coll, Agra",SPM,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",976,-,-,-,-,-,4507(1),5738(1),5920(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Rama Med Coll, Hapur",GENERAL SURGERY,"₹24,75,612*","₹30,000*",Info Not Available,Info not available,1259,3825(5),4147(5),-,-,-,4644(5),5624(5),5924(5),-,-
UP-Govt Quota,SC,Uttar Pradesh,"Govt Med Coll, Badaun",SPM,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",-,-,-,-,-,-,5758(1),5758(1),5941(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Rohilkhand Med Coll, Bareilly",PSYCHIATRY,"₹23,09,009*","₹24,000*",1,"₹5,00,000",720,3765(2),4083(2),1373(1),-,-,4559(5),5124(5),5943(5),-,-
UP-Govt Quota,SC,Uttar Pradesh,"Govt Med Coll, Azamgarh",SPM,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",550,3895(1),4651(1),-,-,-,6707(1),5761(1),5944(1),-,-
UP-Govt Quota,BC,Uttar Pradesh,"GSVM Med Coll, Kanpur",BIOCHEMISTRY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",2083,-,-,-,-,-,-,5766(1),5950(1),-,-
UP-Govt Quota,SC,Uttar Pradesh,"KGMU, Lucknow",MICROBIOLOGY,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,4062(1),4412(1),-,-,-,5768(1),5768(1),5952(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Varun Arjun, Shahjahanpur",ORTHOPAEDICS,"₹23,38,116*","₹24,000*",1,"₹10,00,000",770,3853(9),4178(9),-,-,-,5296(9),5832(9),6018(9),-,-
UP Priv-Min. Quota,UR,Uttar Pradesh,"Era Lucknow Med Coll, Lucknow",ENT,"₹22,90,000*","₹62,000",0,₹0,850,1723(1),-,1557(1),780(1),-,5836(1),5836(1),6022(1),-,-
UP Priv-Min. Quota,UR,Uttar Pradesh,"Era Lucknow Med Coll, Lucknow",TBRD,"₹29,50,000*","₹62,000",0,₹0,850,4004(2),4347(2),-,-,-,5492(2),5492(2),6024(2),-,-
UP-Govt Quota,BC,Uttar Pradesh,"Shaik-ul-Hind, Saharanpur",SPM,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,4059(1),-,708(1),-,-,5845(1),5845(1),6031(1),-,-
UP Priv-Min. Quota,UR,Uttar Pradesh,"FH Med Coll, Agra",TBRD,"₹32,50,000*","₹45,000",0,₹0,932,-,-,1584(1),-,-,5912(1),5864(1),6052(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Teerthanker Med Coll,Moradabad",ORTHOPAEDICS,"₹36,00,000*","₹69,600",0,₹0,1000,3791(5),4110(5),224(1),447(1),-,4384(5),5871(5),6059(5),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Era Lucknow Med Coll, Lucknow",ENT,"₹22,90,000*","₹62,000",0,₹0,850,4116(2),4472(2),-,-,-,4587(2),5873(2),6061(2),-,-
UP-Govt Quota,EW,Uttar Pradesh,"MRA Med Coll, Ambedkarnagar",SPM,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",490,-,-,-,-,-,5876(1),5876(1),6064(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Govt Med Coll, Bahraich",SPM,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",-,-,-,-,-,-,4615(2),5913(2),6104(2),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Mayo IMS, Barabanki",ORTHOPAEDICS,"₹20,30,961*","₹14,000*",1*,₹0*,736,3629(3),3940(3),-,-,-,5058(8),5734(8),6120(8),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Era Lucknow Med Coll, Lucknow",OPHTHALMOLOGY,"₹35,80,000*","₹62,000",0,₹0,850,4012(2),4355(2),-,-,-,4620(2),5910(2),6122(2),-,-
UP-Govt Quota,SC,Uttar Pradesh,"Rajkiya Med Coll, Jalaun",PATHOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,2606(1),2807(1),826(1),-,-,4259(1),4695(1),6123(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"S N Med Coll, Agra",PHARMACOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",976,-,-,-,-,-,5050(1),5934(1),6125(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Govt Med Coll, Firozobad",MICROBIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",517,-,-,-,-,-,-,-,6127(1),5917(1),7754(1)
UP-Govt Quota,ST,Uttar Pradesh,"SGPGI, Lucknow",ANAESTHESIOLOGY,"₹61,600*","₹1,11,780",2*,"₹40,00,000*",1609,-,-,-,-,-,5942(1),5942(1),6133(1),-,-
UP-Govt Quota,BC,Uttar Pradesh,"Govt Med Coll, Azamgarh",SPM,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",550,4540(1),5000(1),-,-,-,4927(1),5947(1),6138(1),-,-
UP-Govt Quota,ST,Uttar Pradesh,"GSVM Med Coll, Kanpur",ANAESTHESIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",2083,-,-,-,-,-,6014(1),6014(1),6206(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Rohilkhand Med Coll, Bareilly",GENERAL SURGERY,"₹23,09,009*","₹24,000*",1,"₹5,00,000",720,3724(10),3965(10),894(2),410(1),-,5397(22),6015(22),6207(22),6242(2),6118(1)
UP Priv-Open Quota,UR,Uttar Pradesh,"Era Lucknow Med Coll, Lucknow",GENERAL SURGERY,"₹32,00,000*","₹62,000",0,₹0,850,3846(6),4169(6),-,-,-,4772(6),6018(6),6210(6),6717(1),6875(1)
UP Priv-Min. Quota,UR,Uttar Pradesh,"FH Med Coll, Agra",OBG,"₹42,00,000*","₹45,000",0,₹0,932,4109(3),4465(3),-,-,-,6020(3),6020(3),6213(3),6997(1),-
UP-Govt Quota,BC,Uttar Pradesh,"Govt Med Coll, Kannauj",SPM,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",470,-,-,-,-,-,-,6025(1),6220(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Venkateshwara IMS, Gajraula",OPHTHALMOLOGY,"₹21,63,946*","₹36,000",0,₹0,750,-,4874(3),1250(1),-,-,5551(3),6027(3),6222(3),7282(1),-
UP Priv-Open Quota,UR,Uttar Pradesh,"Era Lucknow Med Coll, Lucknow",ORTHOPAEDICS,"₹39,80,000*","₹62,000",0,₹0,850,3799(6),4117(6),761(1),-,-,4763(5),6040(5),6235(5),6291(1),6927(1)
UP Priv-Open Quota,UR,Uttar Pradesh,"TS Misra Med Coll, Lucknow",GENERAL SURGERY,"₹21,63,946*","₹30,000",0,₹0,735,3982(5),4325(5),-,-,-,4703(5),6048(5),6243(5),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Hind IMS, Sitapur",GENERAL SURGERY,"₹20,40,950*","₹30,000",1*,₹0*,700,3866(4),4192(4),-,-,-,5370(12),6058(12),6253(12),-,-
UP-Govt Quota,SC,Uttar Pradesh,"Dr RML IMS, Lucknow",MICROBIOLOGY,"₹37,500*","₹1,08,672",2*,"₹40,00,000*",Info Not Available,4086(1),4438(1),-,-,-,6059(1),6059(1),6254(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Rama Med Coll, Kanpur",PSYCHIATRY,"₹25,62,430*","₹30,000",0,₹0,730,4268(3),4641(3),-,-,-,4901(3),6062(3),6257(3),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"IIMSR, Lucknow",GENERAL SURGERY,"₹34,95,000*","₹40,800",0,₹0,540,3961(1),4301(1),-,-,-,5698(1),6587(1),6264(1),7058(1),7316(1)
UP Priv-Open Quota,UR,Uttar Pradesh,"Rajshree MRI, Bareilly",OPHTHALMOLOGY,"₹24,89,880*","₹32,000",1*,₹0*,740,4397(2),4790(2),-,-,-,5510(3),6057(3),6268(3),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"SRMS IMS, Bareilly",ENT,"₹22,00,000*","₹32,000*",1*,₹0*,950,3726(3),4038(3),-,-,-,4486(5),6088(5),6284(5),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Prasad Inst of Med Sci,Lucknow",OPHTHALMOLOGY,"₹21,63,946*","₹18,000",0,₹0,410,4385(1),4775(2),-,-,-,4846(2),6036(2),6289(2),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Era Lucknow Med Coll, Lucknow",ANAESTHESIOLOGY,"₹21,50,000*","₹62,000",0,₹0,850,4138(6),4496(6),-,-,-,5344(5),6246(5),6292(5),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Career Instt of MS, Lucknow",ANAESTHESIOLOGY,"₹16,00,000*","₹40,000",0,₹0,600,2977(1),4057(2),-,-,-,5195(2),6112(2),6309(2),-,-
UP-Govt Quota,BC,Uttar Pradesh,"KGMU, Lucknow",MICROBIOLOGY,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,4515(3),4923(3),-,-,-,5080(3),6128(3),6322(3),-,-
UP-Govt Quota,SC,Uttar Pradesh,"SGPGI, Lucknow",MICROBIOLOGY,"₹61,600*","₹1,11,780",2*,"₹40,00,000*",1609,-,-,-,-,-,5647(1),5647(1),6328(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Mayo IMS, Barabanki",GENERAL SURGERY,"₹20,30,961*","₹14,000*",1*,₹0*,736,4110(5),4466(5),-,-,-,5639(9),6133(9),6331(9),6733(1),-
UP Priv-Open Quota,UR,Uttar Pradesh,"Rohilkhand Med Coll, Bareilly",RADIATION ONCOLOGY,"₹18,00,000*","₹24,000*",0,₹0,720,-,-,-,-,-,-,-,6341(4),7520(2),8207(1)
UP Priv-Open Quota,UR,Uttar Pradesh,"FH Med Coll, Agra",OPHTHALMOLOGY,"₹32,50,000*","₹45,000",0,₹0,932,4481(1),4886(1),-,-,-,5657(1),6151(1),6350(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"LLRM Med Coll, Meerut",PHARMACOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,-,3771(1),-,-,-,4896(2),5705(2),6357(2),-,-
UP-Govt Quota,SC,Uttar Pradesh,"Govt Med Coll, Rampur, Basti",PATHOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,-,-,-,-,-,3901(1),4639(1),6364(1),6729(1),-
UP Priv-Open Quota,UR,Uttar Pradesh,"Rama Med Coll, Kanpur",EMERGENCY MEDICINE,"₹25,62,430*","₹30,000",0,₹0,730,4046(3),4393(3),-,-,-,5328(3),6310(3),6368(3),7204(2),-
UP Priv-Open Quota,UR,Uttar Pradesh,"IIMSR, Lucknow",OPHTHALMOLOGY,"₹35,95,000*","₹40,800",0,₹0,540,4151(1),4510(1),-,-,-,5069(1),6184(1),6385(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"TS Misra Med Coll, Lucknow",ENT,"₹21,63,946*","₹30,000",0,₹0,735,-,-,1317(1),508(1),218(1),5908(1),6186(1),6387(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Mayo IMS, Barabanki",OPHTHALMOLOGY,"₹20,30,961*","₹14,000*",1*,₹0*,736,4434(2),4835(2),-,-,-,5020(4),6213(4),6415(4),-,-
UP-Govt Quota,ST,Uttar Pradesh,"Shaik-ul-Hind, Saharanpur",GENERAL SURGERY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,-,-,-,-,-,6215(1),6215(1),6417(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Venkateshwara IMS, Gajraula",PSYCHIATRY,"₹21,63,946*","₹36,000",0,₹0,750,3562(1),3864(1),1652(2),-,-,5991(3),6228(3),6430(3),-,-
UP-Govt Quota,BC,Uttar Pradesh,"Dr RML IMS, Lucknow",MICROBIOLOGY,"₹37,500*","₹1,08,672",2*,"₹40,00,000*",Info Not Available,-,3867(2),-,-,-,5257(1),6229(1),6431(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Prasad Inst of Med Sci,Lucknow",GENERAL SURGERY,"₹21,63,946*","₹18,000",0,₹0,410,4031(5),4375(5),-,-,-,5626(5),6231(5),6433(5),-,-
UP-Govt Quota,BC,Uttar Pradesh,"Auton. State Med Coll, Jaunpur",BIOCHEMISTRY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",394,-,-,-,-,-,6235(1),6235(1),6437(1),-,-
UP-Govt Quota,SC,Uttar Pradesh,"LLRM Med Coll, Meerut",MICROBIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,4425(1),4824(1),-,-,-,6130(1),6240(1),6442(1),-,-
UP-Govt Quota,EW,Uttar Pradesh,"LLRM Med Coll, Meerut",MICROBIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,-,-,-,-,-,6250(1),6250(1),6452(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Rajshree MRI, Bareilly",GENERAL SURGERY,"₹24,89,880*","₹32,000",1*,₹0*,740,3994(3),4306(3),-,-,-,5581(8),6332(8),6458(8),7039(3),6737(1)
UP-Govt Quota,SC,Uttar Pradesh,"GSVM Med Coll, Kanpur",ANATOMY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",2083,-,-,3152(1),1740(1),-,7981(1),7983(1),6476(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Venkateshwara IMS, Gajraula",GENERAL SURGERY,"₹21,63,946*","₹36,000",0,₹0,750,4315(10),4694(10),-,-,-,5712(10),6274(10),6478(10),-,-
UP-Govt Quota,BC,Uttar Pradesh,"MLN Med Coll, Allahabad",MICROBIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,-,-,-,-,-,5766(1),6277(1),6482(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"UP Univ of Med Sci, Etawah",MICROBIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1268,3780(1),4098(1),-,-,-,4860(2),5254(2),6498(2),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,Noida International Inst of MS,GENERAL SURGERY,"₹22,35,387*","₹30,000",0,₹0,-,-,-,-,-,-,-,6348(15),6503(15),6760(2),-
UP Priv-Open Quota,UR,Uttar Pradesh,"Subharti Med Coll, Meerut",ANAESTHESIOLOGY,"₹14,43,744*","₹30,000*",2*,₹0*,938,4154(10),4514(10),-,-,-,5082(9),5479(9),6509(16),7982(4),5333(1)
UP Priv-Min. Quota,UR,Uttar Pradesh,"Career Instt of MS, Lucknow",PSYCHIATRY,"₹26,90,000*","₹40,000",0,₹0,600,-,-,2378(1),-,-,6309(1),6309(1),6514(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Rohilkhand Med Coll, Bareilly",EMERGENCY MEDICINE,"₹23,09,009*","₹24,000*",1,"₹7,50,000",720,4180(3),4161(3),1051(1),442(1),162(1),5439(3),6043(3),6534(3),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Govt Med Coll, Azamgarh",PHARMACOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",550,4356(1),4740(1),-,-,-,5621(1),6331(1),6536(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"FH Med Coll, Agra",ORTHOPAEDICS,"₹39,50,000*","₹45,000",0,₹0,932,4128(2),4484(2),-,-,-,5411(2),6333(2),6538(2),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"IIMSR, Lucknow",ORTHOPAEDICS,"₹39,95,000*","₹40,800",0,₹0,540,3973(1),3674(1),1070(1),-,-,4709(1),6086(1),6553(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Krishna Mohan Med Coll,Mathura",GENERAL SURGERY,"₹21,63,946*","₹15,000*",0,₹0,700,4157(4),4481(4),1069(2),434(1),169(1),5522(4),6352(4),6557(4),7110(2),-
UP Priv-Min. Quota,UR,Uttar Pradesh,"Teerthanker Med Coll,Moradabad",PSYCHIATRY,"₹23,40,000*","₹69,600",0,₹0,1000,-,-,3342(2),833(1),-,6159(3),6372(3),6578(3),-,-
UP-Govt Quota,UR,Uttar Pradesh,"MLN Med Coll, Allahabad",PHYSIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,-,-,2014(2),-,-,6377(1),6377(1),6583(1),-,-
UP Priv-Min. Quota,UR,Uttar Pradesh,"Teerthanker Med Coll,Moradabad",GENERAL MEDICINE,"₹39,90,000*","₹69,600",0,₹0,1000,4080(5),4432(7),-,-,-,6008(13),6380(13),6586(13),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Varun Arjun, Shahjahanpur",OPHTHALMOLOGY,"₹23,38,116*","₹24,000*",1,"₹5,00,000",770,4470(2),4564(2),1297(1),-,-,5507(2),6382(2),6588(2),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Govt Med Coll, Shahjhanpur",MICROBIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",460,-,-,-,-,-,-,-,6589(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Saraswati IMS, Hapur",MICROBIOLOGY,"₹50,000*","₹25,000*",0,₹0,851,-,-,3905(1),-,-,-,6403(1),6609(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Rajshree MRI, Bareilly",EMERGENCY MEDICINE,"₹24,89,880*","₹32,000",1*,₹0*,740,4152(2),4511(2),-,-,-,5423(2),6732(2),6618(2),7176(2),-
UP Priv-Open Quota,UR,Uttar Pradesh,"Varun Arjun, Shahjahanpur",GENERAL SURGERY,"₹23,38,116*","₹24,000*",1,"₹5,00,000",770,4122(4),4478(4),-,-,-,5710(7),6419(7),6625(7),6919(1),-
UP Priv-Open Quota,UR,Uttar Pradesh,Muzaffarnagar Medical College,ENT,"₹23,23,197*","₹56,100*",1*,₹0*,857,4585(4),4999(4),-,-,-,5150(4),6429(4),6635(4),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Career Instt of MS, Lucknow",OPHTHALMOLOGY,"₹30,00,000*","₹40,000",0,₹0,600,4580(1),4994(1),-,-,-,4826(2),6446(2),6655(2),-,-
UP-Govt Quota,BC,Uttar Pradesh,"MRA Med Coll, Ambedkarnagar",SPM,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",490,-,-,-,-,-,-,-,6667(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Govt Med Coll, Azamgarh",ANATOMY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",550,-,-,2767(1),-,-,6466(1),6466(1),6676(1),9788(1),-
UP-Govt Quota,UR,Uttar Pradesh,"BRD Med Coll, Gorakhpur",PHARMACOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1050,-,-,-,-,-,5509(1),5685(1),6684(1),-,-
UP Priv-Min. Quota,UR,Uttar Pradesh,"Teerthanker Med Coll,Moradabad",TBRD,"₹27,00,000*","₹69,600",0,₹0,1000,4422(2),4820(2),-,-,-,6483(2),6483(2),6694(2),-,-
UP-Govt Quota,UR,Uttar Pradesh,"UP Univ of Med Sci, Etawah",PHARMACOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1268,-,-,-,-,-,5252(1),6486(1),6697(1),-,-
UP Priv-Min. Quota,UR,Uttar Pradesh,"Teerthanker Med Coll,Moradabad",OBG,"₹35,10,000*","₹69,600",0,₹0,1000,4236(4),4602(4),259(1),1629(1),-,5713(4),5713(4),6708(5),7429(1),-
UP-Govt Quota,UR,Uttar Pradesh,"Auton. State Med Coll, Jaunpur",BIOCHEMISTRY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",394,-,-,-,-,-,6067(1),6506(1),6720(1),-,-
UP-Govt Quota,ST,Uttar Pradesh,"S N Med Coll, Agra",PATHOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",976,-,-,-,-,-,6513(1),6513(1),6727(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Career Instt of MS, Lucknow",ORTHOPAEDICS,"₹39,90,000*","₹40,000",0,₹0,600,4082(2),4434(2),-,-,-,5094(2),6520(2),6734(2),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Krishna Mohan Med Coll,Mathura",OPHTHALMOLOGY,"₹21,63,946*","₹15,000*",0,₹0,700,4517(3),5013(3),1476(4),553(3),296(2),5720(6),6360(6),6737(6),7525(2),-
UP-Govt Quota,UR,Uttar Pradesh,"Govt Med Coll, Shahjhanpur",PHARMACOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",460,-,-,-,-,-,5707(1),6873(1),6774(1),6690(1),8489(1)
UP-Govt Quota,BC,Uttar Pradesh,"Super Spec Paediatric, Noida",MICROBIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",312,-,2169(1),2311(1),1150(1),-,6004(1),6570(1),6786(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"FH Med Coll, Agra",ENT,"₹22,50,000*","₹45,000",0,₹0,932,-,-,1775(1),805(1),332(1),5882(1),7005(1),6787(1),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"FH Med Coll, Agra",GENERAL SURGERY,"₹33,00,000*","₹45,000",0,₹0,932,4107(2),4463(2),-,-,-,5840(2),6573(2),6789(2),-,-
UP-Govt Quota,SC,Uttar Pradesh,"KGMU, Lucknow",FORENSIC MEDICINE,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,3737(1),4051(1),-,-,-,6155(2),6589(2),6806(2),-,-
UP Priv-Open Quota,UR,Uttar Pradesh,"Career Instt of MS, Lucknow",PSYCHIATRY,"₹26,90,000*","₹40,000",0,₹0,600,-,-,1059(2),-,-,5395(2),5869(2),6809(2),-,-
UP Priv-Min. Quota,UR,Uttar Pradesh,"IIMSR, Lucknow",OPHTHALMOLOGY,"₹35,95,000*","₹40,800",0,₹0,540,-,-,1967(1),-,-,6593(1),6593(1),6810(1),-,-
UP-Govt Quota,BC-PH,Uttar Pradesh,"KGMU, Lucknow",GENERAL MEDICINE,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,-,-,-,-,-,6606(1),6606(1),6823(1),-,-
UP-Govt Quota,SC,Uttar Pradesh,"Rajkiya Med Coll, Jalaun",SPM,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,3837(1),4159(1),-,-,-,6364(1),6617(1),6836(1),8375(1),9794(1)
UP-Govt Quota,UR,Uttar Pradesh,"Govt Med Coll, Kannauj",MICROBIOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",470,-,-,-,-,-,-,5393(1),6839(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Govt Allopathic Med Coll,Banda",PHARMACOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",430,-,-,-,-,-,5393(1),6559(1),6842(1),-,-
UP-Govt Quota,BC,Uttar Pradesh,"Govt Allopathic Med Coll,Banda",SPM,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",430,4586(1),4701(1),-,-,-,5307(1),6158(1),6872(1),-,-
